Index,JP_Name,JP_Page1,JP_Page2,JP_Page3,EN2_Name,EN2_Page1,EN2_Page2,EN2_Page3,KO_Name,KO_Page1,KO_Page2,KO_Page3,TC_Name,TC_Page1,TC_Page2,TC_Page3,NameFlag,VoiceNo_low,VoiceNo_high,Timing,VoiceAutoPage,TextSpeed,Button,AutoPage,ExtVoice,Translator_Notes,Status
15,大川,もぉ～、ちゃんと本命一筋で行けよ～, , ,Ohkawa,"Come on, why can't you just pick your favorite like",a normal player?,,오오카와,진짜~ 한 명만 잡고 가란 말야~,,,大川,真是的～，專情一點玩嘛～,,,1,26,14,1,0,0,0,0,0,,Translated
16,黒崎,ん？　……何騒いでんの？　俺も混ぜてくれよ。, , ,Kurosaki,Hmm? What's all the hubbub? I want in!,,,쿠로사키,응? 뭐 이리 시끄러워? 나도 끼워주라.,,,黒崎,嗯？　……在吵什麼啊？　也讓我參一腳吧。,,,1,216,7,1,0,0,0,0,0,,Translated
17,袋井,ただの恋愛ゲームだぞ。, , ,Fukuroi,They're playing a stupid dating sim.,,,후쿠로이,그냥 연애 게임이야.,,,袋井,只是在玩戀愛遊戲啦。,,,1,57,5,1,0,0,0,0,0,,Translated
18,黒崎,ほぉー、ゲーム。お前らホント好きだよな～, , ,Kurosaki,"O-ho! Gaming, are you? You guys just can't seem to",get enough!,,쿠로사키,호오~ 게임. 너희들 정말 좋아하는구나~,,,黒崎,哦～遊戲。你們還真喜歡玩啊～,,,1,217,7,1,0,0,0,0,0,,Translated
19,片山,いま、かっこわらい。とかつけなかったか、オイ？, , ,Katayama,Did I detect a hint of dual entendre there...you,bastard?,,카타야마,방금 끝에 (웃음) 같은 걸 단 건 아니겠지? 이 자식,,,片山,你剛才是不是在結尾加了（笑）啊？喂！,,,1,161,7,1,0,0,0,0,0,,Translated
20,黒崎,いや、だってさぁ、ねぇ？, , ,Kurosaki,Maaaybe. I mean...you know...those kinds of games...,,,쿠로사키,"아니, 그게 말이지, 그렇잖아?",,,黒崎,沒有啦，因為那個嘛，對吧？,,,1,218,7,1,0,0,0,0,0,,Translated
21,大川,恋愛プアーは言う事が違うね。, , ,Ohkawa,Don't knock 'em till you've tried 'em.,,,오오카와,연애에 굶주린 녀석은 하는 말이 다르군.,,,大川,戀愛饑渴的人說的話果然不一樣。,,,1,27,14,1,0,0,0,0,0,,Translated
22,黒崎,なんだと？, , ,Kurosaki,You think you can win me over?,,,쿠로사키,뭐라고?,,,黒崎,你說什麼？,,,1,219,7,1,0,0,0,0,0,,Translated
23,片山,まぁ、実物見て、目覚ませって。, , ,Katayama,"Well, how about you see for yourself?",,,카타야마,"자, 실물을 보고 눈을 떠라.",,,片山,總之，親眼看看實物，清醒一下吧。,,,1,162,7,1,0,0,0,0,0,,Translated
24,黒崎,おお……か、可愛いじゃん！, , ,Kurosaki,"Whoa... Damn, she is super-cute!",,,쿠로사키,"오오...... 귀, 귀엽잖아!",,,黒崎,喔……好、好可愛！,,,1,220,7,1,0,0,0,0,0,,Translated
25,大川,だろ～？, , ,Ohkawa,Isn't she?,,,오오카와,그치~?,,,大川,對吧～？,,,1,28,14,1,0,0,0,0,0,,Translated
26,黒崎,へぇー……なにこれ超リアル。　……あっ！,なぁなぁ、これ袋井にやらせようぜ。, ,Kurosaki,Get a load of the graphics on this thing. Super-,"realistic! ...Hey, you know who I'd love to see",playing this? Fukuroi...,쿠로사키,헤에~ 뭐야 이거 무지 리얼한데...... 앗!,"야야, 이거 후쿠로이한테 시켜 보자.",,黒崎,嘿～……這也太真實了吧。　……啊！,喂喂，讓袋井來玩玩看吧。,,1,221,7,1,0,0,0,0,0,,Translated
27,片山,いいねぇ。, , ,Katayama,That would be something!,,,카타야마,좋은데.,,,片山,不錯啊。,,,1,163,7,1,0,0,0,0,0,,Translated
28,黒崎,ふ・く・ろ・い・く～ん？,ちょっとこれマジで面白そう。一緒にやろうぜ！, ,Kurosaki,Fu - ku - ro - i? This game is pretty good stuff.,Why not come on over to where the cool kids are,"hangin' out, and give it a whirl?",쿠로사키,후  쿠  로  이  구운~?,이거 진짜 재밌는데. 같이 해 보자!,,黒崎,袋　井　同　學～？,這真的看起來很有趣。一起來玩吧！,,1,0,0,1,0,0,0,52,0,,Translated
29,袋井,はぁ？　俺は今、仕事中……, , ,Fukuroi,"Uhhh... I've got work to do, you know...",,,후쿠로이,"뭐어? 난 지금, 할 일이......",,,袋井,哈啊？　我現在在工作……,,,1,0,0,1,0,0,0,12,0,,Translated
30,黒崎,固いこと言うなって。ほら、袋井どの子が好み？,選ぶまで仕事させないぞ。, ,Kurosaki,"Ehh, don't be such a stick-in-the-mud. Come on,","Fukuroi, just pick your favorite girl. I insist!",In fact...I won't leave you alone until you do!,쿠로사키,"딱딱한 말 말고. 자, 후쿠로이 어떤 애가 취향이야?",고를 때까지 일 못할 줄 알아.,,黒崎,別說那麼死板的話嘛。來，袋井你喜歡哪個？,在選出來之前我不會讓你工作的。,,1,0,0,1,0,0,0,0,0,,Translated
31,袋井,……～～ったく、邪魔ばかりするな、お前らは、, , ,Fukuroi,You guys are such pains in my ass...,,,후쿠로이,"...... 하여간, 너희들은 방해만 하고",,,袋井,……～～真是的，你們只會妨礙我。,,,1,59,5,1,0,0,0,0,0,,Translated
32,黒崎,ふんふん……？　お……可愛いな。,……ほぉ……小っちゃ！　……お……？　胸デケ……, ,Kurosaki,"Heehee... Woooow, that one's real purdy... Hoohoo,","and look at her! She's so tiny! ...Oh man, and that",one's got huuuuge boobs...,쿠로사키,흠흠......? 오...... 귀여운데.,...... 호오...... 작아! ...... 오......? 가슴 크다......,,黒崎,嗯嗯……？　喔……好可愛。,……哦……好小！　……喔……？　胸部好大……,,1,223,7,1,0,0,0,0,0,,Translated
33,大川,うわッ！！, , ,Ohkawa,Whoa!,,,오오카와,우왓!!,,,大川,哇！！,,,1,29,14,1,0,0,0,0,0,,Translated
34,片山,乳見て即決て！！, , ,Katayama,"That was a pretty quick decision. See big boobs,",press confirm!,,카타야마,가슴만 보고 결정!!,,,片山,看胸部就決定了！！,,,1,164,7,1,0,0,0,0,0,,Translated
35,黒崎,袋井！　お前、ははっ！　巨乳好きだったのか？！, , ,Kurosaki,"Fukuroi, I had no idea! Heh... Big tits does it","for you, eh?",,쿠로사키,"후쿠로이! 너, 하핫! 거유 취향이었냐?!",,,黒崎,袋井！　你，哈哈！　原來喜歡巨乳嗎？！,,,1,224,7,1,0,0,0,0,0,,Translated
36,袋井,きょっ……　巨乳とか大声で言うな！, , ,Fukuroi,K-Keep your voice down! God!,,,후쿠로이,거...... 큰소리로 거유라고 하지 마!,,,袋井,巨、……別大聲說巨乳啊！,,,1,60,5,1,0,0,0,0,0,,Translated
37,黒崎,なるほどなぁ……いや、うんうん、,いいんじゃないの～？, ,Kurosaki,Aaaand the truth comes out. But it's okay! I can,"definitely see it. Yeah... Good choice, man!",,쿠로사키,"과연...... 아니, 응 응",좋은데 뭐~,,黒崎,原來如此啊……不，嗯嗯，,不是挺好的嗎～？,,1,225,7,1,0,0,0,0,0,,Translated
38,袋井,……っ, , ,Fukuroi,Grr...rrrrng...,,,후쿠로이,...... 으,,,袋井,……,,,1,61,5,1,0,0,0,0,0,,Translated
39,片山,性癖がでるよな、こういうの。, , ,Katayama,A person's true colors always come out when they,play games like this.,,카타야마,이럴 때 성벽이 나오는 거지.,,,片山,這種東西會顯露出性癖呢。,,,1,165,7,1,0,0,0,0,0,,Translated
40,大川,お堅い人ほどムッツリだという,典型的なパターンですね。, ,Ohkawa,They seem like some pretty predictable colors for,"a hardass like him, though...",,오오카와,딱딱한 녀석일수록 변태라는,전형적인 패턴이군.,,大川,越正經的人越是悶騷的,典型模式呢。,,1,30,14,1,0,0,0,0,0,,Translated
41,袋井,う、うるさい！, , ,Fukuroi,Sh-Shut up!,,,후쿠로이,"시, 시끄러!",,,袋井,囉、囉嗦！,,,1,62,5,1,0,0,0,0,0,,Translated
42,大川,照れない照れない。, , ,Ohkawa,Heh. No need to be embarrassed!,,,오오카와,뭘 부끄러워하고 그래.,,,大川,別害羞別害羞。,,,1,31,14,1,0,0,0,0,0,,Translated
43,黒崎,ははははッ。んじゃ俺部活行ってくるわ～, , ,Kurosaki,"Hahahahahahaha! ...Well, that's all the time we","have, it seems. I gotta get to practice.",,쿠로사키,하하하핫. 그럼 난 부활동 갔다 올게~,,,黒崎,哈哈哈。那我先去社團活動了～,,,1,226,7,1,0,0,0,0,0,,Translated
44,黒崎,って、ところで片山、今度それ……,マジかしてくれない？, ,Kurosaki,But before I go...Katayama...,Would you mind lending that game to me for real,sometime...?,쿠로사키,"아, 그나저나 카타야마, 다음에 그거......",좀 빌려줄래?,,黒崎,對了片山，下次那個……,真的能借我嗎？,,1,227,7,1,0,0,0,0,0,,Translated
