Index,JP_Name,JP_Page1,JP_Page2,JP_Page3,EN2_Name,EN2_Page1,EN2_Page2,EN2_Page3,KO_Name,KO_Page1,KO_Page2,KO_Page3,TC_Name,TC_Page1,TC_Page2,TC_Page3,NameFlag,VoiceNo_low,VoiceNo_high,Timing,VoiceAutoPage,TextSpeed,Button,AutoPage,ExtVoice,Translator_Notes,Status
18,,　解剖図の目が、じっとこちらを,　見据えているように感じます。, ,,"Somehow, its eyes seem as if they're watching your",every move...,,,해부도의 눈이 가만히 이쪽을,바라보고 있는 것 같습니다.,,,　解剖圖的眼睛，感覺像是,在緊緊盯著這邊。,,0,0,0,1,0,0,0,0,0,,Translated
19,,　古いストーブがあります。, ,,,It's an old-fashioned space heater.,,,,낡은 난로가 있습니다.,,,,　有舊爐子。,,,0,0,0,0,0,0,0,0,0,,Translated
20,,　中に灰が大量に溜まっていて、,　火は点きそうにありません……,,,"Unfortunately, it's so full of ash that it'll",probably never light again.,,,안에 대량의 재가 쌓여 있어서,불을 붙일 수 없습니다......,,,　裡面堆積了大量灰燼，,似乎點不著火……,,0,0,0,0,0,0,0,0,0,,Translated
21,,　古いストーブがあります。, ,,,It's an old-fashioned space heater.,,,,낡은 난로가 있습니다.,,,,　有舊爐子。,,,0,0,0,0,0,0,0,0,0,,Translated
22,,　中に灰が大量に溜まっていて、,　火は点きそうにありません……,,,"Unfortunately, it's so full of ash that it'll",probably never light again.,,,안에 대량의 재가 쌓여 있어서,불을 붙일 수 없습니다......,,,　裡面堆積了大量灰燼，,似乎點不著火……,,0,0,0,0,0,0,0,0,0,,Translated
23,,　白い棚の中には、アルコールなどの薬品が,　並んでいます。,,,Vast quantities of medicine and tonics are lined up,on each of the shelves.,,,하얀 수납장 안에는 알코올 등 약품이,진열되어 있습니다.,,,　白色櫃子裡，排列著酒精等藥品。,,,0,0,0,0,0,0,0,0,0,,Translated
24,,【じぼうじきのすべて】,　かんたんだ, ,,[A Guide To Feeling Despair],--It's easy!--,,,【자포자기의 모든 것】,간단하다,,,【關於自暴自棄的一切】,很簡單,,0,0,0,1,0,0,0,0,0,,Translated
25,, 　かんたんだ　かんたんだ　かんたんだ, , ,,"Yes, it really is as simple as you'd think.",No problem at all. Even a child can do it!,,,간단하다  간단하다  간단하다,,,, 　很簡單　很簡單　很簡單,,,0,0,0,1,0,0,0,0,0,,Translated
26,,　いわれなくても　わかっている,　ほうほうは　かんたんだ, ,,What is there to explain?,"Just feel it, and there you are!",,,말하지 않아도 알고 있다,방법은 간단하다,,,　不用說也知道,　方法很簡單,,0,0,0,1,0,0,0,0,0,,Translated
27,,　しかし　とりかえすのは,　こんなんだ, ,,But what if you want to STOP feeling it?,"Well, now, that's the tricky part...",,,하지만 되돌리기는,어렵다,,,　但要恢復原狀,　卻是這樣,,0,0,0,1,0,0,0,0,0,,Translated
28,奈那,あっ……この帽子は！, , ,Nana,Aha! It's a hat!,,,나나,앗...... 이 모자는!,,,奈那,啊……這頂帽子！,,,1,19,10,1,0,0,0,0,0,,Translated
29,,気品漂うたたずまいのソフト帽が落ちています。,……取りますか？, ,,There's a felt hat on the ground that seems to,radiate an air of luxury and refinement. Take it?,,,기품 있는 소프트 모자가 떨어져 있습니다.,...... 줍겠습니까?,,,一頂充滿氣質的軟呢帽掉在地上。,……要撿起來嗎？,,0,0,0,1,0,0,0,0,0,,Translated
30,,はい,いいえ,,,Yes,No,,,네,아니오,,,是,否,,0,255,255,255,255,255,255,255,255,,Translated
31,,ソフト帽　を取りました。, , ,,Acquired [Felt Hat].,,,,소프트 모자를 얻었습니다.,,,,取得了軟呢帽。,,,0,0,0,1,0,0,0,0,0,,Translated
32,奈那,千早ちゃん……？, , ,Nana,Chihaya...?,,,나나,치하야......?,,,奈那,千早……？,,,1,20,10,1,0,0,0,0,0,,Translated
33,千早,……疲れた。, , ,Chihaya,I'm tired...,,,치하야,...... 힘들어.,,,千早,……好累。,,,1,21,32,1,0,0,0,0,0,,Translated
34,千早,やだもう……グスングスン　　,お家、帰りたい……, ,Chihaya,I hate this. *sob* *sob*,I want to go home...,,치하야,이젠 싫어...... 훌쩍 훌쩍,집에 가고 싶어......,,千早,夠了啦……吸泣吸泣　　,好想回家……,,1,22,32,1,0,0,0,0,0,,Translated
35,奈那,千早ちゃん……大丈夫だよ、きっと帰れるよ。, , ,Nana,Chihaya...,It's okay. We'll get out of here. I know we will!,,나나,"치하야...... 괜찮아, 꼭 갈 수 있을 거야.",,,奈那,千早……沒事的，一定能回去的。,,,1,21,10,1,0,0,0,0,0,,Translated
36,千早,そんなこと言って！,……根拠も何もないじゃない！, ,Chihaya,How can you even say that?,What possible reason could you have for believing...,that we'll ever be able to leave this place?,치하야,그런 말이나 하고!,...... 아무 근거도 없잖아!,,千早,你說的倒輕鬆！,……根本沒有任何根據不是嗎！,,1,23,32,1,0,0,0,0,0,,Translated
37,奈那,千早ちゃん……, , ,Nana,Chihaya...,,,나나,치하야......,,,奈那,千早……,,,1,22,10,1,0,0,0,0,0,,Translated
38,千早,帰れなかったら……責任取れるの？,なぁなちゃん。, ,Chihaya,Are you saying I can hold you responsible...if we,never get home again?,,치하야,못 가게 되면...... 책임질 거야?,나아나.,,千早,要是回不去的話……你能負責嗎？,吶，奈那醬。,,1,24,32,1,0,0,0,0,0,,Translated
39,成,……千早っ！　いい加減にしなよ！, , ,Nari,Chihaya! That's enough!,,,나리,...... 치하야!  그만 좀 해!,,,成,……千早！　適可而止吧！,,,1,124,33,1,0,0,0,0,0,,Translated
40,成,もぅキレたあたし……あんたね、, , ,Nari,I've had about all I can take of your whining!,,,나리,더는 못 참겠어...... 너 말야,,,成,真是受夠了……你啊，,,,1,125,33,1,0,0,0,0,0,,Translated
41,成,今はみんなが守ってくれる、いつもの日常じゃ,ないんだよ！？, ,Nari,We're not in the safety of our own familiar little,world anymore. People aren't going to bend over,backwards to spare your feelings here!,나리,"지금은 모두가 널 감싸주는, 그런 일상이",아니란 말야!,,成,現在可不是大家會保護你的，平常那種,日子了喔！？,,1,126,33,1,0,0,0,0,0,,Translated
42,成,最悪、自分の身は自分で守らなきゃいけないんだ！, , ,Nari,We're fighting for survival! It's every girl for,herself!,,나리,"최악의 경우, 자기 몸은 자기가 지켜야 한다고!",,,成,最壞的情況，自己的身體要自己保護！,,,1,127,33,1,0,0,0,0,0,,Translated
43,成,この状況で、友達だからって、いつまでも,甘えてられると思わないで！, ,Nari,So don't think for a minute that we're going to,stop and console you every time you have a damsel,"in distress moment, just because we're your friends!",나리,"이런 상황에, 친구라고 해서 언제까지고",응석을 받아줄 거라고는 생각하지 마!,,成,別以為在這種情況下，因為是朋友，,就能永遠依賴別人！,,1,128,33,1,0,0,0,0,0,,Translated
44,千早,ううぅわああぁぁぁぁぁ～ん、,あああああ～～～～ん！！, ,Chihaya,Waaaaaaaaaahhhh!!,Eyaaaaaaaaaahh!!,,치하야,우우우아아아아아앙~,아아아아앙~~~~!!,,千早,嗚哇啊啊啊啊～、,啊啊啊啊～～～！！,,1,25,32,1,0,0,0,0,0,,Translated
45,成,泣けばいいと……！, , ,Nari,Go ahead and cry! See if I care!,,,나리,울면 그만인 줄......!,,,成,想哭就哭吧……！,,,1,129,33,1,0,0,0,0,0,,Translated
46,奈那,成ちゃん、そんな言い方、酷すぎるよ。, , ,Nana,"Nari, that was totally uncalled for.",,,나나,"나리, 그 말은 너무 심했어.",,,奈那,小成，你這樣說太過分了。,,,1,23,10,1,0,0,0,0,0,,Translated
47,奈那,みんなが成ちゃんみたいに、,強い子じゃないんだよ……？ , ,Nana,"Not everybody's as strong-willed as you, you know.",,,나나,다들 나리처럼,강하지는 않아......,,奈那,不是每個人都像小成一樣,那麼堅強的……？,,1,24,10,1,0,0,0,0,0,,Translated
48,成,じゃぁもう、勝手にしなよ……,グスッ, ,Nari,"Fine. Do whatever the hell you want, then!",*sniffle*,,나리,그럼 맘대로 해......,훌쩍,,成,那就隨便你們吧……,吸泣,,1,130,33,1,0,0,0,0,0,,Translated
49,奈那,…………。 , , ,Nana,...,,,나나,............,,,奈那,…………。 ,,,1,25,10,1,0,0,0,0,0,,Translated
50,,壁に落書きがあります。, , ,,There's a message scribbled on the wall:,,,,벽에 낙서가 있습니다.,,,,牆上有塗鴉。,,,0,0,0,1,0,0,0,0,0,,Translated
51,,“右をみろ”, , ,,'Try the stall to the right.', ,,,“오른쪽을 봐”,,,,「看右邊」,,,0,0,0,1,0,0,0,0,0,,Translated
52,奈那,ひ……人魂……！？, , ,Nana,Is it...a gh-ghost...?,,,나나,도...... 도깨비불......!?,,,奈那,鬼……鬼火……！？,,,1,242,9,1,0,0,0,0,0,,Translated
53,奈那,気味悪いから出たいけど……,千早ちゃんのポーチ探さなきゃ……, ,Nana,"This room does give me the creeps, but I promised",Chihaya I'd find her pouch. I can't leave without,it.,나나,무서워서 나가고 싶지만......,치하야의 파우치를 찾아야 해......,,奈那,雖然覺得很噁心想出去……,但不找到千早的化妝包不行……,,1,235,9,1,0,0,0,0,0,,Translated
54,奈那,あった……これだ。, , ,Nana,Aha! Found it!,,,나나,있다...... 이거야.,,,奈那,找到了……就是這個。,,,1,237,9,1,0,0,0,0,0,,Translated
55,,ピンク色のポーチがあります。,……取りますか？, ,,"There's a pink, plastic pouch on the ground.",Pick it up?,,,핑크색 파우치가 있습니다.,...... 줍겠습니까?,,,有一個粉紅色的化妝包。,……要撿起來嗎？,,0,0,0,1,0,0,0,0,0,,Translated
56,,はい,いいえ,,,Yes,No,,,네,아니오,,,是,否,,0,255,255,255,255,255,255,255,255,,Translated
57,,千早のポーチ　を取りました。, , ,,Acquired [Chihaya's Pouch].,,,,치하야의 파우치를 얻었습니다.,,,,取得了千早的化妝包。,,,0,0,0,1,0,0,0,0,0,,Translated
58,＊,よく見つけたな……最近は人が厠（かわや）に,入っているのに、, ,*,Most impressive. You found what you were looking,"for, without searching my stall. People have been","barging in on me a lot lately, you see.",＊,용케 찾았구나...... 요즘은 사람이 화장실에,있는데도,,＊,真虧你能找到……最近明明有人在使用廁所，,,,1,251,13,1,0,0,0,0,0,,Translated
59,＊,平気で扉を開ける輩がいて、いささか,辟易（へきえき）していたんだ。, ,*,I've been getting rather uppity with the living,for always shamelessly opening the door with,"reckless abandon, as your comrade did a moment ago.",＊,아무렇지도 않게 문을 여는 녀석들이 있어서,조금 난처했거든.,,＊,卻有傢伙會若無其事地打開門，,實在讓人有點困擾。,,1,252,13,1,0,0,0,0,0,,Translated
60,＊,怖がりの僕だけど、厠は落ち着くんでね……, , ,*,"See, I'm quite easily frightened, as it happens. The",only place where I feel truly safe and at home is in,this restroom stall.,＊,"난 겁쟁이지만, 화장실 안이 편해서 말야......",,,＊,我是個膽小鬼，但在廁所裡會感到安心……,,,1,253,13,1,0,0,0,0,0,,Translated
61,奈那,……。（不思議、どうしてだろ……）, , ,Nana,(It's strange... I can't explain why...),,,나나,"......  (신기해, 어째서일까......)",,,奈那,……。（真不可思議，為什麼呢……）,,,1,243,9,1,0,0,0,0,0,,Translated
62,奈那,（幽霊なのに……この人は、,　なんだか怖くない気がする……）, ,Nana,(...but I don't find this person scary at all...,even though he's clearly a ghost...),,나나,(유령이지만...... 이 사람은,왠지 무섭지 않아......),,奈那,（明明是幽靈……但這個人，,　不知為何不覺得可怕……）,,1,244,9,1,0,0,0,0,0,,Translated
63,＊,…………。, , ,*,Hmm...,,,＊,............,,,＊,…………。,,,1,254,13,1,0,0,0,0,0,,Translated
64,,人魂は、ゆらゆらと淡い光を灯しています……。, , ,,"As the spirit sways from side to side, the faint",blue light radiating from his body twinkles,throughout the room.,,도깨비불은 흔들흔들 희미한 빛을 발하고 있습니다......,,,,鬼火搖曳著，發出淡淡的光芒……。,,,0,0,0,1,0,0,0,0,0,,Translated
65,＊,よろしく頼む……, , ,*,You are too kind...,,,＊,잘 부탁해......,,,＊,拜託你了……,,,1,3,14,1,0,0,0,0,0,,Translated
66,,人魂に、星型サングラス　を見せてみました。, , ,,Offered [Superstar Sunglasses] to the spirit.,,,,도깨비불에게 별모양 선글라스를 보여주었습니다.,,,,把星型太陽眼鏡拿給鬼火看。,,,0,0,0,1,0,0,0,0,0,,Translated
67,＊,………。, , ,*,*disgusted sigh*,,,＊,............,,,＊,………。,,,1,4,14,1,0,0,0,0,0,,Translated
68,,人魂は、下唇を出して、静かに首を振ったように,見えます……, ,,The spirit stuck out his lower lip and shook his,head quite fervently.,,,도깨비불은 아랫입술을 내밀고,조용히 고개를 젓는 것처럼 보입니다......,,,鬼火看起來，像是嘟起下唇，靜靜地搖了搖頭……,,,0,0,0,1,0,0,0,0,0,,Translated
69,成,お気に召さないみたい。, , ,Nari,Seems he doesn't much care for them.,,,나리,마음에 안 드나봐.,,,成,看來他不喜歡呢。,,,1,122,33,1,0,0,0,0,0,,Translated
70,奈那,この人のじゃないよね、やっぱり……, , ,Nana,Guess they're not his after all. Unsurprisingly.,,,나나,"이 사람 게 아니었어, 역시......",,,奈那,果然不是這個人的東西呢……,,,1,14,10,1,0,0,0,0,0,,Translated
71,＊,………。, , ,*,...,,,＊,.........,,,＊,………。,,,1,4,14,1,0,0,0,0,0,,Translated
72,,人魂に、エレガントな眼鏡　を見せてみました。, , ,,Offered [Distinguished Glasses] to the spirit.,,,,도깨비불에게 고상한 안경을 보여주었습니다.,,,,把優雅眼鏡拿給鬼火看。,,,0,0,0,1,0,0,0,0,0,,Translated
73,＊,ありがとう……この眼鏡、僕の為に,この世に存在している気がするんだよ。, ,*,You have my eternal gratitude. I have always felt,that these glasses existed in this world solely to,"be worn by me. Oh, how I missed them...",＊,고마워...... 이 안경은 날 위해,이 세상에 존재하는 것 같아.,,＊,謝謝……這副眼鏡，我覺得它就是,為了存在於這個世上而讓我戴的。,,1,5,14,1,0,0,0,0,0,,Translated
74,奈那,……とっても、似合うと思います。, , ,Nana,They look really good on you.,,,나나,...... 정말 잘 어울려요.,,,奈那,……我覺得，非常適合您。,,,1,16,10,1,0,0,0,0,0,,Translated
75,奈那,あとは、帽子ですね。, , ,Nana,"I guess all that's left now is to find your hat,",right?,,나나,"이젠, 모자만 남았네요.",,,奈那,接下來，就是帽子了。,,,1,17,10,1,0,0,0,0,0,,Translated
76,＊,よろしく頼む……, , ,*,You are too kind...,,,＊,잘 부탁해......,,,＊,拜託你了……,,,1,6,14,1,0,0,0,0,0,,Translated
77,＊,よろしく頼む……, , ,*,You are too kind...,,,＊,잘 부탁해......,,,＊,拜託你了……,,,1,7,14,1,0,0,0,0,0,,Translated
78,,　鏡は曇ってよく見えません……, , ,,"The mirror's so cloudy, you really can't make",anything out.,,,거울에 김이 서려서 잘 안 보입니다......,,,,　鏡子霧濛濛的，看不清楚……,,,0,0,0,1,0,0,0,0,0,,Translated
79,,　鏡の向こうに、蒼白な顔をした,　自分が立っています……, ,,"This mirror is perfectly clear, but only your own",pallid face stares back at you.,,,거울 건너편에 창백한 얼굴인,자신의 모습이 있습니다......,,,　鏡子對面，站著臉色蒼白的自己……,,,0,0,0,1,0,0,0,0,0,,Translated
80,,　強烈な臭気が立ち込めています。, , ,,A strong stench hangs over the urinal.,,,,강렬한 악취를 풍기고 있습니다......,,,,　散發著強烈的臭味。,,,0,0,0,1,0,0,0,0,0,,Translated
81,奈那,ていうか、ここ男子トイレだよぉ……,千早ちゃんったら。, ,Nana,"For goodness' sake, Chihaya... This is clearly the",boys' room!,,나나,"아니, 여긴 남자 화장실이야......",치하야도 참.,,奈那,話說回來，這裡是男廁所啊……,千早真是的。,,1,236,9,1,0,0,0,0,0,,Translated
82,成,なぁな。, , ,Nari,Nana?,,,나리,나아나.,,,成,奈那。,,,1,113,33,1,0,0,0,0,0,,Translated
83,奈那,ひぁっ！（ビクッ）,お、脅かさないでよ～, ,Nana,Eeek!,"...Oh, it's you. Don't scare me like that!",,나나,햐악! (깜짝),"노, 놀래키지 마~",,奈那,嚇！（驚跳）,別、別嚇我啦～,,1,240,9,1,0,0,0,0,0,,Translated
84,成,ごめん。なぁなが遅いから、心配で……平気？, , ,Nari,"Sorry. You've just been in here for a while, so I",was getting a little worried. Is everything all,right?,나리,"미안. 나아나가 늦길래, 걱정이 돼서...... 괜찮니?",,,成,抱歉。因為奈那太慢了，我有點擔心……沒事吧？,,,1,114,33,1,0,0,0,0,0,,Translated
85,奈那,う、うん、大丈夫。有難う。, , ,Nana,"Y-Yeah, everything's fine. Thanks, though.",,,나나,"으, 응, 괜찮아. 고마워.",,,奈那,呃、嗯，沒事。謝謝。,,,1,241,9,1,0,0,0,0,0,,Translated
86,成,そう。私は千早見てるから……,はやく戻ってきて。, ,Nari,"Great. I'll stay with Chihaya, then, and you finish","what you're doing. But please, if you can, hurry",it up.,나리,그래. 난 치하야한테 가 있을 테니까......,빨리 와야 해.,,成,是嗎。我去看著千早……,你快點回來。,,1,115,33,1,0,0,0,0,0,,Translated
87,,　鏡に、子供の血の手形がついています……, , ,,A child's bloody handprint is clearly visible on,the glass.,,,거울에 어린아이의 피묻은 손도장이 묻어 있습니다......,,,,　鏡子上有小孩的血手印……,,,0,0,0,1,0,0,0,0,0,,Translated
88,,ああぁああけるるなあああ！！！, , ,,SHUT THE GODDAMNED DOOR!!,,,,여어어얼지이이이마아아아!!!,,,,啊　啊啊　別　開　門　啊啊啊！！！,,,0,250,13,1,1,0,0,0,0,,Translated
89,奈那,ひぃッ！, , ,Nana,EEK!!,,,나나,히익!,,,奈那,咿！,,,1,238,9,1,0,0,0,0,0,,Translated
90,奈那,な……何？　なんなの？　今の声……！, , ,Nana,Wh-Who the heck was that?!,That was definitely a voice!,,나나,뭐...... 뭐야?  뭐야?  방금 그 목소리......!,,,奈那,什……什麼？　怎麼回事？　剛才的聲音……！,,,1,239,9,1,0,0,0,0,0,,Translated
91,＊,……まぁ、この学校からは成仏できないから、,僕はここに還るしかないんだけどね。, ,*,...I have no means of being exorcised from this,"place, of course. So this is as close to a home",as I can find.,＊,...... 이 학교에서는 성불을 할 수 없어서,여기에 있는 수밖에는 없지만 말야.,,＊,……反正我也無法從這所學校成佛，,所以只能回到這裡了。,,1,16,14,1,0,0,0,0,0,,Translated
92,＊,……あぁ、落ち着くなぁ。, , ,*,Ahhh... Be it ever so humble...,,,＊,"...... 아아, 편안하다.",,,＊,……啊，真令人安心。,,,1,17,14,1,0,0,0,0,0,,Translated
93,＊,あぁ……落ち着くなぁ。, , ,*,Ahhh... Be it ever so humble...,,,＊,아아...... 편안하다.,,,＊,啊……真令人安心。,,,1,18,14,2,1,0,1,0,0,,Translated
94,成,ふぅ……, , ,Nari,*sigh*,,,나리,후우......,,,成,呼……,,,1,132,33,1,0,0,0,0,0,,Translated
95,千早,本当だ……怖くない。, , ,Chihaya,It's really true...,He's not scary at all...,,치하야,정말이네...... 무섭지 않아.,,,千早,是真的……不可怕。,,,1,17,32,1,0,0,0,0,0,,Translated
96,成,………, , ,Nari,...,,,나리,.........,,,成,………,,,1,120,33,1,0,0,0,0,0,,Translated
97,＊,……君たちにお願いがある。僕の大事な紳士セットを、,勝手に持っていった奴がいるんだ。, ,*,"If I may, I have a favor to ask of you three. Some",rogue fiend has absconded with my prized gentleman's,set.,＊,...... 너희들에게 부탁이 있어. 내 소중한 신사 세트를,멋대로 가져간 녀석이 있어.,,＊,……我有件事想拜託你們。有個傢伙擅自拿走了,我重要的紳士套組。,,1,255,13,1,0,0,0,0,0,,Translated
98,＊,ハットと、眼鏡なんだがね。, , ,*,"By which I mean, my hat and my glasses.",,,＊,모자와 안경인데.,,,＊,就是帽子和眼鏡。,,,1,0,14,1,0,0,0,0,0,,Translated
99,＊,もし、見つけたら……持って来てくれないか？, , ,*,"If you should happen upon them in your wanderings,",would you be so kind as to return them to me?,,＊,혹시 찾게 되면...... 가지고 와줄래?,,,＊,如果你們找到了……能幫我拿來嗎？,,,1,1,14,1,0,0,0,0,0,,Translated
100,,はい,困ります,,,Sure thing!,Uh...no?,,,네,곤란해요,,,好的,這很困擾,,0,255,255,255,255,255,255,255,255,,Translated
101,奈那,……困っているのですね？　わかりました。, , ,Nana,"So your possessions have been stolen, then?",That's terrible...,,나나,...... 그게 없으면 안 되는 거죠?  알겠어요.,,,奈那,……您很困擾吧？　我明白了。,,,1,0,10,1,0,0,0,0,0,,Translated
102,奈那,待ってて下さい。, , ,Nana,Wait here. We'll find them.,,,나나,기다리고 계세요.,,,奈那,請您稍等。,,,1,1,10,1,0,0,0,0,0,,Translated
103,＊,よろしく頼む……, , ,*,You are too kind...,,,＊,잘 부탁해......,,,＊,拜託你了……,,,1,2,14,1,0,0,0,0,0,,Translated
104,奈那,困ります、そんな……私……, , ,Nana,I...don't think that's a good idea...,,,나나,"곤란해요, 그런 건...... 저는......",,,奈那,這很困擾，那種事……我……,,,1,2,10,1,0,0,0,0,0,,Translated
105,,死者からのお願い……聞いてあげると、,自分まで連れて行かれてしまう……と,何かの本に書いてあった,,I read in a book once that if you should heed the,"requests of the dead, you'll soon follow them into",death yourself.,,죽은 자의 부탁을...... 들어주면,부탁을 들어준 사람마저 끌려가고 만다...... 고,어떤 책에 적혀 있었다,,死者提出的請求……如果答應的話，,連自己也會被帶走……,某本書上是這樣寫的,0,3,10,1,0,0,0,0,0,,Translated
106,,怖くなった私たちは、逃げるように,トイレから離れ……, ,,Remembering those words suddenly filled me with,dread. I knew we had to get out of that room...so,I turned tail and ran.,,무서워진 우리들은 도망치듯,화장실을 나와......,,,感到害怕的我們，像逃跑一樣,離開了廁所……,,0,4,10,1,0,0,0,0,0,,Translated
