Index,JP_Name,JP_Page1,JP_Page2,JP_Page3,EN2_Name,EN2_Page1,EN2_Page2,EN2_Page3,KO_Name,KO_Page1,KO_Page2,KO_Page3,TC_Name,TC_Page1,TC_Page2,TC_Page3,NameFlag,VoiceNo_low,VoiceNo_high,Timing,VoiceAutoPage,TextSpeed,Button,AutoPage,ExtVoice,Translator_Notes,Status
10,美月,きっと、アイツに殴られたのよ！, , ,Mitsuki,It had to have been from that hammer!,,,미츠키,"분명, 그 녀석에게 맞은 거야!",,,美月,一定是被那傢伙打的！, ,,1,76,8,1,0,0,0,0,0,,Translated
11,袋井,……思い出させんなよ……　頼むから……, , ,Fukuroi,Don't think about it. Please!,,,후쿠로이,...... 생각나게 하지 마......  부탁이니까......,,,袋井,……別讓我想起來……　求你了……, ,,1,47,5,1,0,0,0,0,0,,Translated
12,美月,うううぅぅ……, , ,Mitsuki,*weep*,,,미츠키,우우우우우......,,,美月,嗚嗚嗚嗚……, ,,1,77,8,1,0,0,0,0,0,,Translated
13,袋井,クソッ……みんなどこいったんだ……, , ,Fukuroi,Dammit... Where DID everybody go?!,,,후쿠로이,젠장...... 다들 어디 간 거야......,,,袋井,可惡……大家都去哪了……, ,,1,48,5,1,0,0,0,0,0,,Translated
14,美月,……？, , ,Mitsuki,...?,,,미츠키,......?,,,美月,……？, ,,1,78,8,1,0,0,0,0,0,,Translated
15,美月,あ…　…れ？　みて、見て袋井。,廊下が……, ,Mitsuki,"Ahh... Wha...? Look... Fukuroi, look!",The hallway!,,미츠키,어...  ... 라?  봐봐 후쿠로이.,복도가......,,美月,啊…　…咦？　看、看啊袋井。,走廊……,,1,79,8,1,0,0,0,0,0,,Translated
16,美月,廊下が……,うそ…　…伸びてる。, ,Mitsuki,It... It can't be...,The corridor... It grew...,,미츠키,복도가......,거짓말...  길어졌어.,,美月,走廊……,騙人…　…變長了。,,1,80,8,1,0,0,0,0,0,,Translated
17,袋井,……何だ、アレ, , ,Fukuroi,...What...is...?,,,후쿠로이,"...... 뭐야, 저건",,,袋井,……那是什麼, ,,1,49,5,1,0,0,0,0,0,,Translated
18,美月,そっちじゃないよ、こっちだって,ほら、廊下。, ,Mitsuki,"No, no, the other way! Look, down the hall!",,,미츠키,"그쪽이 아냐, 이쪽이라고","봐, 복도.",,美月,不是那邊啦，是這邊,你看，走廊。,,1,81,8,1,0,0,0,0,0,,Translated
19,袋井,なんか……　ッ？,……こっちくるぞ……？, ,Fukuroi,Something's... Ack! Something's coming!,,,후쿠로이,뭔가......,...... 이쪽으로 오는데......?,,袋井,好像有……　？,……朝這邊來了……？,,1,50,5,1,0,0,0,0,0,,Translated
20,美月,はァ？, , ,Mitsuki,What?!,,,미츠키,뭐어?,,,美月,蛤？, ,,1,82,8,1,0,0,0,0,0,,Translated
21,＊,アアアアアアアアアアァーーーーー！！, , ,*,AAAAAAAAAAAAAAHHHHHH!!,,,＊,아아아아아아아아아아아~~~~~!!,,,＊,啊啊啊啊啊啊啊啊啊啊──────！！, ,,1,164,26,1,1,0,0,0,0,,Translated
22,袋井,っ！？　ぅわあぁぁぁ！！, , ,Fukuroi,Wh...WHAAAAAAAAAA!!,,,후쿠로이,윽!?  우와아아아아!!,,,袋井,！？　嗚哇啊啊啊！！, ,,1,51,5,1,0,0,0,0,0,,Translated
23,袋井,ガァ…！　…ッア！　…アアァァア－ッ！, , ,Fukuroi,GAH!,Aagh...AAAAAAAHHHH!!,,후쿠로이,아아...!   ...으아!  ...아아아아아악~!,,,袋井,嘎…！　…呃啊！　…啊啊啊啊啊－！, ,,1,52,5,1,0,0,0,0,0,,Translated
24,＊,アアアアアー！！, , ,*,OOOOOAAAAGGGHH!!,,,＊,아아아아아~!!,,,＊,啊啊啊啊啊－！！, ,,1,165,26,1,1,0,0,0,0,,Translated
25,袋井,ッ…　ァ　ガ, , ,Fukuroi,Oaallgghh!!,,,후쿠로이,윽...  아  악,,,袋井,…　啊　嘎, ,,1,53,5,1,0,0,0,0,0,,Translated
26,美月,―いやああぁぁぁぁ！！, , ,Mitsuki,NOOOOOOOOO!!,,,미츠키,... 꺄아아아아아아아!!,,,美月,―不要啊啊啊啊啊！！, ,,1,83,8,1,0,0,0,0,0,,Translated
27,美月,…ああ…あ……,うわああぁあぁあぁあぁ！！, ,Mitsuki,*whimper* *whimper*,NOOOOOOOOOOOOOO!!,,미츠키,... 아아... 아......,우와아아아아아아아아아!!,,美月,…啊啊…啊……,嗚哇啊啊啊啊啊啊！！,,1,84,8,1,0,0,0,0,0,,Translated
28,美月,ひぃッ！,……あああ！　いやあぁぁ！, ,Mitsuki,Hyaaah!,Aaaaah...no...NOOOOO!!,,미츠키,히익!,...... 아아아!  싫어어어어!,,美月,咿！,……啊啊啊！　不要啊啊！,,1,86,8,1,0,0,0,0,0,,Translated
29,美月,いやああぁぁぁ！, , ,Mitsuki,No... No... NOOOOOOOOOO!!,,,미츠키,꺄아아아아아아!,,,美月,不要啊啊啊啊！, ,,1,87,8,1,0,0,0,0,0,,Translated
30,美月,っ！　…ヒィィ！, , ,Mitsuki,*whimper*,,,미츠키,윽!  ... 히이이!,,,美月,！　…咿！, ,,1,88,8,1,0,0,0,0,0,,Translated
31,美月,あうッ……,うううぅぅ……　グスッ、グスッ。, ,Mitsuki,*weep* *sniffle* *whimper*,,,미츠키,아욱......,"으으으으으......  훌쩍, 훌쩍",,美月,啊嗚……,嗚嗚嗚嗚……　吸、吸。,,1,0,0,1,0,0,0,0,0,,Translated
32,美月,グスッ……　何よ……もうっ！, , ,Mitsuki,...What's happening...,,,미츠키,훌쩍......  뭐야...... 진짜!,,,美月,吸……　什麼啊……真是的！, ,,1,90,8,1,0,0,0,0,0,,Translated
33,美月,……何なのよぉ！, , ,Mitsuki,...What the hell is going on?!,,,미츠키,...... 뭐냐고!,,,美月,……到底怎麼回事啊！, ,,1,91,8,1,0,0,0,0,0,,Translated
34,, ,　・・・・・・。, ,, ,     ...,,,    ·  ·  ·  ·  ·  ·  ,,,,　　‧　‧　‧　‧　‧　‧, ,,0,0,0,1,0,0,0,0,0,,Translated
35,＊,おねぇひゃん……　わたヒのあたま,……かえして？, ,*,Gihh me back my heahh...,,,＊,언니......  내 머리,...... 돌려줘.,,＊,姐姐……　把　我的頭,……還給我？,,1,4,21,1,1,0,0,0,0,,Translated
36,美月,　　　　　　　　　　　　　　　　　　　　　　　,いやあああぁぁぁぁぁーーッ！！, ,Mitsuki, ,YAAAAAAAAAGGGGGGHHHHH!!,,미츠키,,꺄아아아아아아아아악~~!!,,美月,　　　　　　　　　　　　　　　　　　　　　　　,不要啊啊啊啊啊啊──！！,,1,92,8,1,0,0,0,0,0,,Translated
37,直美,も、もしもし……, , ,Naomi,Uh... Hello?,,,나오미,"여, 여보세요......",,,直美,喂、喂……, ,,1,179,11,1,0,0,0,0,0,,Translated
38,,　た・す・け・て・く・れ, , ,,H e l p   m e . . .,,,,살·려·줘,,,,　救・命・啊, ,,0,189,5,1,1,0,0,0,0,,Translated
39,,　た・す・け・て・く・れ, , ,,H e l p   m e . . .,,,,살·려·줘,,,,　救・命・啊, ,,0,190,5,1,1,0,0,0,0,,Translated
40,＊,直美？　直美なの？, , ,*,Naomi? Are you there?!,,,＊,나오미? 나오미야?,,,＊,直美？是直美嗎？, ,,1,215,9,1,1,0,0,0,0,,Translated
41,＊,……返事をして！　ねぇ！, , ,*,Answer me! Please!,,,＊,...... 대답 좀 해 봐! 제발!,,,＊,……回答我！　喂！, ,,1,216,9,1,1,0,0,0,0,,Translated
42,直美,……お母さん……？,！　お母さん？！, ,Naomi,Mom...? Mom!,,,나오미,...... 엄마......?,!  엄마?!,,直美,……媽媽……？,！　媽媽？！,,1,180,11,1,0,0,0,0,0,,Translated
43,直美,……お母さん！　私だよ,今、大変な事になって……, ,Naomi,"Mom! Mom, it's me! I'm in real trouble!",,,나오미,...... 엄마! 나야,지금 큰일이 나서......,,直美,……媽媽！是我啊,現在遇到了大麻煩……,,1,181,11,1,0,0,0,0,0,,Translated
44,＊,直美！　声を聞かせて……！,ああぁぁ……！, ,*,"Naomi! Please, just let me hear your voice! *sob*",,,＊,나오미!  목소리를 들려줘......!,아아아아......!,,＊,直美！　讓我聽聽你的聲音……！,啊啊……！,,1,217,9,1,1,0,0,0,0,,Translated
45,直美,……っ, , ,Naomi,...,,,나오미,...... 윽,,,直美,……, ,,1,182,11,1,0,0,0,0,0,,Translated
46,＊,お願い……何か喋って,……お母さんよ、直美！, ,*,"Please... Just say something! I'm your mom, Naomi!",,,＊,부탁이야...... 말 좀 해 봐,"...... 나오미, 엄마야!",,＊,求求你……說點什麼,……我是媽媽啊，直美！,,1,218,9,1,1,0,0,0,0,,Translated
47,＊,神様ぁ！　……うぅぅぅ,あの子を……無事に……, ,*,"God, please...don't let anything have happened to",her!,,＊,하느님!  ...... 으으으으,그 아이를...... 무사히......,,＊,老天爺啊！　……嗚嗚嗚,那孩子……要平安無事……,,1,219,9,1,1,0,0,0,0,,Translated
48,,　た・す・け・て・く・れ, , ,,H e l p   m e . . .,,,,살·려·줘,,,,　救・命・啊, ,,0,191,5,1,1,0,0,0,0,,Translated
49,,　た・す・け・て・く・れ, , ,,H e l p   m e . . .,,,,살·려·줘,,,,　救・命・啊, ,,0,192,5,1,1,0,0,0,0,,Translated
50,,　た・す・け・て・く・れ, , ,,H e l p   m e . . .,,,,살·려·줘,,,,　救・命・啊, ,,0,193,5,1,1,0,0,0,0,,Translated
51,,　た・す・け・て・く・れ, , ,,H e l p   m e . . .,,,,살·려·줘,,,,　救・命・啊, ,,0,194,5,1,1,0,0,0,0,,Translated
52,直美,――っ！　　　　　, , ,Naomi,...Agh!,,,나오미,윽!,,,直美,――！　　　　　, ,,1,183,11,1,1,0,0,0,0,,Translated
53,直美,ハァ、ハァ、ハァ……, , ,Naomi,*pant* *pant* *pant*,,,나오미,"하아, 하아, 하아......",,,直美,哈啊、哈啊、哈啊……, ,,1,185,11,1,0,0,0,0,0,,Translated
54,直美,………。, , ,Naomi,...,,,나오미,.........,,,直美,………。, ,,1,186,11,1,0,0,0,0,0,,Translated
55,直美,………。, , ,Naomi,...,,,나오미,.........,,,直美,………。, ,,1,198,11,1,0,0,0,0,0,,Translated
56,直美,（……携帯……,　世以子たちの番号入ってるんだ……）, ,Naomi,(My cell phone...does have Seiko's number stored in,"it...and everybody else's, too...)",,나오미,(...... 휴대전화......,세이코의 전화번호가 입력되어 있어......),,直美,（……手機……,　存了世以子她們的號碼……）,,1,199,11,1,0,0,0,0,0,,Translated
57,直美,きゃ…！　　　　　　　, , ,Naomi,Eek!,,,나오미,꺄...!,,,直美,呀…！　　　　　　　, ,,1,200,11,1,1,0,0,0,0,,Translated
58,直美,…ッた！,……い……, ,Naomi,Oolgh...ooww...,,,나오미,... 아!,...... 파......,,直美,…啊！,……好……,,1,201,11,1,0,0,0,0,0,,Translated
59,直美,……イタ……　痛いぃ……, , ,Naomi,"Oh, God... It hurts!",,,나오미,...... 아파...... 아파아......,,,直美,……好痛……好痛……, ,,1,202,11,1,0,0,0,0,0,,Translated
60,直美,（ボキッ……て、……うそ……　足が……！）, , ,Naomi,(That sound...,Was that...my leg...?!),,나오미,(뽀각...... 아...... 거짓말...... 발이......!),,,直美,（喀……一聲，……騙人……腳……！）, ,,1,203,11,1,0,0,0,0,0,,Translated
61,直美,んっ！, , ,Naomi,Nng!,,,나오미,윽!,,,直美,嗯！, ,,1,204,11,1,0,0,0,0,0,,Translated
62,直美,……ッ……,うぇ…っ、え゛ほっ, ,Naomi,*gag* *spit* *retch*,,,나오미,읏......,"우에...  윽,  으흑",,直美,……　……嘔…、呃咳, ,,1,205,11,1,0,0,0,0,0,,Translated
63,世以子,(しっかり！,いつも強気な直美さんらしくないゾ！）, ,Seiko,"(Pull yourself together! You're a tough cookie,",Naomi. This isn't like you!),,세이코,(정신 차려!,언제나 강했던 나오미답지 않다구!),,世以子,(振作點！,一點都不像平時強勢的直美同學哦！）,,1,41,20,1,1,0,0,0,0,,Translated
64,直美,あたし……あたし、そんなに強くないよ……, , ,Naomi,I'm... I'm not 'tough' at all!,,,나오미,"나...... 난, 그렇게 강하지 않아......",,,直美,我……我沒有那麼堅強啦……, ,,1,206,11,1,0,0,0,0,0,,Translated
65,直美,世以子……　ううッ……世以子ぉ……, , ,Naomi,Seiko... *sob* Seeiiikoo...,,,나오미,세이코......  으으...... 세이코오......,,,直美,世以子……　嗚嗚……世以子……, ,,1,207,11,1,0,0,0,0,0,,Translated
66,直美,もういやぁぁ！,誰か……　助けてぇ……, ,Naomi,I can't take any more of this!,"Somebody, please, help me!",,나오미,이젠 싫어어!,누가 좀......  살려줘어......,,直美,已經受不了了！,誰來……　救救我……,,1,208,11,1,0,0,0,0,0,,Translated
67,直美,ぅうぅぅぅぅぅ……,……うぇぇ……, ,Naomi,*deep sobbing*,,,나오미,우우우우우우우......,...... 우에에......,,直美,嗚嗚嗚嗚嗚……,……嗚嗚……,,1,209,11,1,0,0,0,0,0,,Translated
68,直美,ぅうぇぇぇぇん！,うえええぇぇぇぇぇん！, ,Naomi,WAAAAAAAH! WAAAAAAAAAAAAAAAHH!!,,,나오미,우에에에에엥!,우에에에에에에에엥!,,直美,嗚嗚嗚嗚！,嗚嗚嗚嗚嗚！,,1,210,11,1,0,0,0,0,0,,Translated
69,直美,うああああああん、,おかあさぁぁん, ,Naomi,WAAAAAAAAHH!! MOOOMMY!!,,,나오미,우아아아아아앙,엄마아아아,,直美,嗚啊啊啊啊啊,媽媽啊,,1,211,11,1,0,0,0,0,0,,Translated
70,直美,哲志ーっ……,うあああああぁぁぁん！, ,Naomi,SATOOOSHIII!! WAAAAAAAAAAHH!!,,,나오미,사토시~,우아아아아아아앙!,,直美,哲志――……,嗚啊啊啊啊啊！,,1,212,11,1,0,0,0,0,0,,Translated
71,直美,う…う…… 世以子……, , ,Naomi,*weep* ...Seiko...,,,나오미,으... 으...... 세이코......,,,直美,嗚…嗚…… 世以子……, ,,1,187,11,1,0,0,0,0,0,,Translated
72,直美,わかんないよ……, , ,Naomi,I don't understand...,,,나오미,모르겠어......,,,直美,搞不懂啊……, ,,1,188,11,1,0,0,0,0,0,,Translated
73,直美,一緒に出ようって……　言ったのに……, , ,Naomi,You said we'd make it out of here...together...,,,나오미,함께 나가자고......  했는데......,,,直美,明明說好要一起出去的……, ,,1,189,11,1,0,0,0,0,0,,Translated
74,直美,……自殺するってどういう事よ！,何があったの！, ,Naomi,Why would you kill yourself?! What happened?!,,,나오미,...... 자살하는 건 뭐냐고!,무슨 일이 있었어!,,直美,……自殺是什麼意思！,發生了什麼事！,,1,190,11,1,0,0,0,0,0,,Translated
75,直美,何を見たの……, , ,Naomi,What...did you see...?,,,나오미,뭘 본 거야......,,,直美,你看到了什麼……, ,,1,191,11,1,0,0,0,0,0,,Translated
76,＊,お気の毒に……, , ,*,It really is a pity...,,,＊,불쌍하게도......,,,＊,真是可憐……, ,,1,20,9,1,0,0,0,0,0,,Translated
77,直美,！（びくッ）, , ,Naomi,*gasp*,,,나오미,!  (깜짝),,,直美,！（嚇一跳）, ,,1,192,11,1,0,0,0,0,0,,Translated
78,直美,…あ、あなたは……？, , ,Naomi,Wh-Who are you?,,,나오미,"... 너, 너는......?",,,直美,…你、你是……？, ,,1,193,11,1,0,0,0,0,0,,Translated
79,＊,私は……ここで死んだ、幽霊です。, , ,*,I'm the...spirit...of a girl who died here.,,,＊,"저는...... 여기에서 죽은, 유령입니다.",,,＊,我是……死在這裡的，幽靈。, ,,1,21,9,1,0,0,0,0,0,,Translated
80,直美,……お気の毒って……？, , ,Naomi,...Do you know what happened to her?,,,나오미,...... 불쌍하다니......?,,,直美,……可憐……？, ,,1,194,11,1,0,0,0,0,0,,Translated
81,＊,お友達は……触れてしまったのです。,……“あれ”に。, ,*,I believe your friend...was afflicted.,,,＊,친구는...... 받은 것입니다.,...... “그것”을.,,＊,你的朋友……是被附身了。,……被“那個”。,,1,22,9,1,0,0,0,0,0,,Translated
82,直美,……“あれ”？, , ,Naomi,...With what?,,,나오미,...... “그것”?,,,直美,……“那個”？, ,,1,195,11,1,0,0,0,0,0,,Translated
83,＊,この学校そのものを縛りつけている、,恐るべき呪（のろ）いです。, ,*,The curse that holds this school together.,,,＊,이 학교 그 자체를 얽매고 있는,무서운 저주입니다.,,＊,是束縛著這所學校本身的，,可怕的詛咒。, ,1,23,9,1,0,0,0,0,0,,Translated
84,＊,その呪いに触れた者は、精神を侵され……, , ,*,Those who are touched by it slowly lose their minds,to it.,,＊,그 저주를 받은 자는 정신을 침식당해......,,,＊,被那詛咒觸及的人，精神會被侵蝕……, ,,1,24,9,1,0,0,0,0,0,,Translated
85,＊,心を守る為に、突発的に防御反応が起こって,……自害を選んでしまう人もいます。, ,*,"Some people realize this is happening, and go to",great lengths to prevent it...even taking their,own lives.,＊,"마음을 지키기 위해, 돌발적으로 방어 반응을 일으켜",...... 자해를 선택하게 되는 사람도 있습니다.,,＊,為了守護心靈，會突發性地產生防禦反應,……也有人會選擇自殺。, ,1,25,9,1,0,0,0,0,0,,Translated
86,＊,人によっては、錯乱状態におちいったり, , ,*,"Of course, others just go insane.",,,＊,사람에 따라 착란 상태에 빠지거나,,,＊,有些人會陷入錯亂狀態，, ,,1,26,9,1,0,0,0,0,0,,Translated
87,＊,何の予兆も無く、突然周囲の人に危害を加えたり,……症状は様々ですが, ,*,Sometimes they start hurting the people around them.,The exact response to this curse varies quite a bit,from one person to the next.,＊,아무 예고도 없이 주위 사람들에게 위해를 가하는 등,...... 증상은 여러가지가 있지만,,＊,或者毫無預兆地突然傷害周圍的人,……症狀各不相同，, ,1,27,9,1,0,0,0,0,0,,Translated
88,直美,そんな……, , ,Naomi,That's horrible...,,,나오미,그럴 수가......,,,直美,怎麼會……, ,,1,196,11,1,0,0,0,0,0,,Translated
89,＊,お友達が亡くなった今……,この学校……この空間で……, ,*,Now that your friend has passed away...,this school...this space...,,＊,친구가 죽은 지금......,이 학교...... 이 공간에서......,,＊,你的朋友已經去世的現在……,這所學校……這個空間裡……, ,1,28,9,1,0,0,0,0,0,,Translated
90,＊,生きている人間はもう……,……あなたしか、いません。, ,*,...is yours alone. You are its only living occupant.,,,＊,살아있는 사람은 이제......,"...... 당신 밖에, 없습니다.",,＊,活著的人已經……,……只剩下你了。, ,1,29,9,1,0,0,0,0,0,,Translated
91,直美,……うそ……, , ,Naomi,...No...,,,나오미,...... 거짓말......,,,直美,……騙人……, ,,1,197,11,1,0,0,0,0,0,,Translated
92,＊,あなたはこのまま、,……死ぬまで一人ぼっち……, ,*,You will be all by yourself from here on out...,...until the day you die...,,＊,당신은 이대로,...... 죽을 때까지 외톨이......,,＊,你將會就這樣，,……孤獨一生直到死去……, ,1,30,9,1,0,0,0,0,0,,Translated
93,,　教卓をよく見ると、ペンで何か書き記してあります。, , ,,"Looking closely at the teacher's desk, something",seems to have been written on its surface in pen.,,,교탁을 잘 보니 펜으로 뭔가를 적고 있습니다.,,,,仔細看講桌，上面有用筆寫著什麼。, ,,0,0,0,1,0,0,0,0,0,,Translated
94,,　結衣センセーへ,　迎えに行く。入れ違いで これを見たら、, ,,"'Ms. Yui, we've gone to find you. If we pass each","other and you see this message, wait right here.",,,유이 선생님에게,거기로 갈게. 혹시 엇갈려서 이걸 보게 되면,,,“給結衣老師,　我們去找你了。如果錯過了看到這個，, ,0,235,23,1,0,0,0,0,0,,Translated
95,,　この場で待ってて,　俺等も帰ってくるから, ,,We'll be back.',,,,여기에서 기다려,우리도 여기로 올 테니까,,,　請在這裡等我們,　我們也會回來的。”,,0,236,23,1,0,0,0,0,0,,Translated
96,由香,お兄ちゃん、“結衣先生”って……！, , ,Yuka,"Big brother, look! It says 'Ms. Yui'!",,,유카,"오빠,  “유이 선생님”이래......!",,,由香,哥哥，“結衣老師”……！, ,,1,91,28,1,0,0,0,0,0,,Translated
97,哲志,ああ！　この無躾な文面は、間違いなく良樹だ。, , ,Satoshi,"Yeah, and I recognize that sloppy handwriting.","No doubt about it, it's from Yoshiki!",,사토시,어! 이 버릇없는 문맥은 틀림없이 요시키야.,,,哲志,啊！這粗魯的筆跡，肯定是良樹。, ,,1,140,15,1,0,0,0,0,0,,Translated
98,哲志,少なくともアイツと結衣先生は、近い場所にいる！, , ,Satoshi,"Which means he's also been brought here, at the",very least. Along with Ms. Yui!,,사토시,적어도 그 녀석과 유이 선생님은 가까운 곳에 있어!,,,哲志,至少那傢伙和結衣老師在附近！, ,,1,141,15,1,0,0,0,0,0,,Translated
99,由香,じゃぁ、ここで待ってたら、会えるのかなぁ？, , ,Yuka,"So if we wait here, do you think they'll come back?",,,유카,그럼 여기에서 기다리고 있으면 만날 수 있는 거야?,,,由香,那在這裡等的話，能見到他們嗎？, ,,1,92,28,1,0,0,0,0,0,,Translated
100,哲志,そうだな……,（この次元にいるかどうか……分からないけど）, ,Satoshi,"I dunno, maybe...",(...though we have no way of knowing if they're in,the same space as us...),사토시,글쎄......,(이 차원에 있는지 없는지...... 알 수가 없으니까),,哲志,誰知道呢……,（但不知道他們是否在同一個次元……）,,1,142,15,1,0,0,0,0,0,,Translated
101,哲志,……っ！, , ,Satoshi,...!,,,사토시,...... 윽!,,,哲志,……！, ,,1,143,15,1,0,0,0,0,0,,Translated
102,,　……うっすらと教卓に、字が浮かんできました……, , ,,"Words seem to have materialized, hovering in the air","just above the desk's surface, barely perceptible...",,,...... 교탁에 희미하게 글자가 떠오릅니다......,,,,　……講桌上隱約浮現出文字……, ,,0,0,0,1,0,0,0,0,0,,Translated
103,,　……しかしまだ字が薄く、読み取る事が出来ません。, , ,,"Unfortunately, the letters are very faint, so you",can't quite make sense of them just yet.,,,...... 하지만 글자가 희미해서 알아볼 수가 없습니다.,,,,　……但文字還很淡，無法辨識。, ,,0,0,0,1,0,0,0,0,0,,Translated
104,,　落書きの書かれた教卓があります。, , ,,The teacher's desk is covered with markings.,,,,낙서가 적힌 교탁이 있습니다.,,,,有畫著塗鴉的講桌。, ,,0,0,0,1,0,0,0,0,0,,Translated
105,,　よく見ると、うっすらと字のようなものが,　浮かんで来ているようです……, ,,"Looking closely, there appear to be words written on",it -- but the letters are indistinct and seem to be,"changing from moment to moment, as if in flux.",,잘 보니 희미한 글자 같은 것이,떠오르려 하고 있습니다......,,,仔細一看，似乎有文字般的東西,隱約浮現出來……, ,0,0,0,1,0,0,0,0,0,,Translated
106,,　教卓をよく見ると、ペンで何か書き記してあります。, , ,,"Looking closely at the teacher's desk, something",seems to have been written on its surface in pen.,,,"교탁을 잘 보니, 펜으로 뭔가를 적고 있습니다.",,,,仔細看講桌，上面有用筆寫著什麼。, ,,0,0,0,1,0,0,0,0,0,,Translated
107,,“先生早く帰って来て,　岸沼君がいなくなっちゃった……　どうしよう”, ,,"'I hope you get back soon, Ms. Yui.","Kishinuma's disappeared somewhere,",and I don't know where to find him!',,“선생님 어서 돌아와,키시누마 군이 사라졌어...... 어쩌지”,,,“老師快點回來,　岸沼同學不見了……　怎麼辦”, ,0,4,1,1,0,0,0,0,0,,Translated
108,,　……しかしまだ字が薄く、読み取る事が出来ません。, , ,,"Unfortunately, the letters are very faint, so you",can't quite make sense of them just yet.,,,...... 하지만 아직 글씨가 희미해서 알아볼 수가 없습니다.,,,,　……但文字還很淡，無法辨識。, ,,0,0,0,1,0,0,0,0,0,,Translated
109,,　教卓をよく見ると、ペンで何か書き記してあります。, , ,,"Looking closely at the teacher's desk, something",seems to have been written on its surface in pen.,,,교탁을 잘 보니 펜으로 뭔가를 적고 있습니다.,,,,仔細看講桌，上面有用筆寫著什麼。, ,,0,0,0,1,0,0,0,0,0,,Translated
110,,“別館の校舎を見つけたよ,　先生、先に行くから来てね, ,,'I found an outdoor walkway on 1F leading to a,second wing. I'm going to go check it out. If you,"see this, Ms. Yui, please come find me.",,“별관 교사를 찾았어,"선생님, 먼저 갈 테니까 따라와",,,“我找到了別館的校舍,　老師，我先過去看看，請來找我”, ,0,5,1,1,0,0,0,0,0,,Translated
111,,　３枚の張り紙は虫食いを,　組み合わせたら何かの言葉になりそうだよ,　篠崎,,Somebody left some kind of hidden message over there,"on 3 old school flyers. Apparently, you have to lay",them one on top of the other to read it. -Shinozaki',,벽보 3장의 벌레 먹은 부분을,맞췄더니 어떤 말이 나왔어,시노자키,,把三張海報的蟲蛀部分拼起來,　好像能組成什麼話,　篠崎,0,6,1,1,0,0,0,0,0,,Translated
