Index,JP_Name,JP_Page1,JP_Page2,JP_Page3,EN2_Name,EN2_Page1,EN2_Page2,EN2_Page3,KO_Name,KO_Page1,KO_Page2,KO_Page3,TC_Name,TC_Page1,TC_Page2,TC_Page3,NameFlag,VoiceNo_low,VoiceNo_high,Timing,VoiceAutoPage,TextSpeed,Button,AutoPage,ExtVoice,Translator_Notes,Status
10,森繁,くれぐれも踏みつけないように気をつけ……, , ,Morishige,Just be careful you don't step o--,,,모리시게,제발 밟지 않도록 조심......,,,森繁,千萬小心別踩到……,,,1,0,0,1,0,0,0,12,0,,Translated
11,良樹,あ……。, , ,Yoshiki,--Ahh...,,,요시키,아......,,,良樹,啊……。,,,1,0,0,1,0,0,0,0,0,,Translated
12,良樹,……わりぃ。, , ,Yoshiki,Uh...crap...,,,요시키,...... 미안.,,,良樹,……抱歉。,,,1,62,26,1,0,0,0,0,0,,Translated
13,森繁,くっ……　岸沼お前！,言ってるそばから踏むやつがあるか！, ,Morishige,"Goddammit, Kishinuma... Who else but you would step",on them AS I'M SAYING THAT?!,,모리시게,큭...... 키시누마 이 자식!,말하자마자 밟는 건 뭐야!,,森繁,可惡……岸沼你這傢伙！,才剛說完就踩下去是怎樣！,,1,243,8,1,0,0,0,0,0,,Translated
14,良樹,や……だから、そのぉ……,すまん！　今度バイト料入ったら弁償すっからよ。, ,Yoshiki,"I...uh...umm...I'm so sorry! I swear, I'll reimburse",you as soon as I get paid!,,요시키,"아니...... 그러니까, 그게......",미안! 이번 알바비 받으면 변상할게.,,良樹,不……所以說，那個……,對不起！　下次領到打工薪水一定賠你。,,1,63,26,1,0,0,0,0,0,,Translated
15,森繁,…………（ギリッ）。,はぁ……もういいよ。,うちに帰れば古いメガネもあるし……,Morishige,"Ugh... No, it's fine. I've got an old pair at home.",,,모리시게,............ (찌릿).,하아...... 그건 됐어.,집에 가면 전에 쓰던 안경이 있으니까......,森繁,…………（咬牙）。,唉……算了。,回家還有舊眼鏡……,1,244,8,1,0,0,0,0,0,,Translated
16,良樹,そ、そっか？, , ,Yoshiki,Oh...you do?,,,요시키,"그, 그래?",,,良樹,是、是嗎？,,,1,64,26,1,0,0,0,0,0,,Translated
17,森繁,ただ……このままじゃ帰れない。,メガネがないと全然見えないんだ。,責任とって家まで送れ。,Morishige,However...I can't actually GET home in my current,"state. Without my glasses, I'm blind as a bat. So",you're going to have to help me on my way.,모리시게,다만...... 이대로는 못 가.,안경이 없으면 전혀 안 보이거든.,책임을 지고 집까지 데려가.,森繁,只是……這樣沒辦法回去。,沒有眼鏡完全看不見。,你要負責送我回家。,1,245,8,1,0,0,0,0,0,,Translated
18,良樹,え、俺、バイトが……,あと、お前んち知らないんだけど……, ,Yoshiki,"Huh? But...I have a job! Plus, I have no idea where",you live...,,요시키,"어, 난, 알바가......",그리고 난 너희 집 모르는데......,,良樹,咦，我有打工……,而且我不知道你家在哪……,,1,65,26,1,0,0,0,0,0,,Translated
19,森繁,歩きながら教える。バイト先には、遅れるって,伝えろ。, ,Morishige,I'll direct you. And you can call ahead and tell,your employer that you'll be late this evening.,,모리시게,가면서 알려 줄게. 알바하는 곳에는,늦을 거라고 연락해.,,森繁,我邊走邊告訴你。跟打工的地方說你會晚到。,,,1,246,8,1,0,0,0,0,0,,Translated
20,良樹,……はぁ。しゃーねぇなぁ……。んじゃ、立てよ。, , ,Yoshiki,"*sigh* Well, I guess it is my fault.","Come on, I'll help you up.",,요시키,하아. 별수 없지...... 그럼 일어나.,,,良樹,……唉。真拿你沒辦法……。那，站起來吧。,,,1,66,26,1,0,0,0,0,0,,Translated
21,良樹,……おい、近すぎねぇか？, , ,Yoshiki,Uhh...don't you think you're standing a little,too close to me?,,요시키,"야, 너무 가깝지 않아?",,,良樹,……喂，不覺得太近了嗎？,,,1,67,26,1,0,0,0,0,0,,Translated
22,森繁,仕方ないだろ、こうでもしないと危なくて,歩けないんだから。, ,Morishige,"What other choice do I have? I can't see, remember?","If I don't stay right by your side, I won't know",where I'm walking.,모리시게,"어쩔 수 없잖아, 이렇게 하지 않으면 위험해서",걸을 수가 없으니까.,,森繁,有什麼辦法，不這樣的話太危險了,沒辦法走路啊。,,1,247,8,1,0,0,0,0,0,,Translated
23,良樹,それにしたって近ぇんだよ、きめェんだよ、,生暖（なまあった）かいんだよ！, ,Yoshiki,That doesn't mean you have to freakin' feel me,up! It's...weird! I can feel your body heat!,,요시키,"아무리 그래도 너무 가깝잖아, 역겹단 말야",미적지근하다고!,,良樹,就算這樣也太近了吧，很噁心耶，,溫溫的！,,1,68,26,1,0,0,0,0,0,,Translated
24,森繁,安心しろ、俺だって気持ち悪い！,それより、周りに気をつけてしっかり歩けよ, ,Morishige,"Don't worry, it's just as uncomfortable for me.","Put it out of your mind, and focus on not bumping","into anything, please.",모리시게,"안심해, 나도 역겨우니까!",그것보다 주위를 잘 보고 걸어.,,森繁,放心，我也覺得不舒服！,與其抱怨這個，不如注意周圍好好走路,,1,248,8,1,0,0,0,0,0,,Translated
25,良樹,あー！　あー！, , ,Yoshiki,"All right, all right!",,,요시키,아~!  그래~!,,,良樹,啊～！　啊～！,,,1,69,26,1,0,0,0,0,0,,Translated
26,森繁,返事は１回でいい。, , ,Morishige,...There's no need to repeat yourself.,,,모리시게,대답은 한 번이면 족해.,,,森繁,回答一次就夠了。,,,1,249,8,1,0,0,0,0,0,,Translated
27,良樹,（やべぇ、早く行かないと、バイト遅刻しちまう）, , ,Yoshiki,"(Dammit, I can't believe I'm still here. If I don't","hurry it up, I'll be late for work!)",,요시키,"(아오, 얼른 안 가면 지각하겠네)",,,良樹,（糟了，不快點的話，打工要遲到了）,,,1,56,26,1,0,0,0,0,0,,Translated
28,良樹,（確か体育の時に、机に携帯入れっぱなしに……）, , ,Yoshiki,(Pretty sure I left my cell phone in my desk before,gym class...),,요시키,"(아마 체육 시간 전에, 책상에 휴대전화를 넣어 놨었지......)",,,良樹,（記得體育課的時候，手機放在桌上忘了拿……）,,,1,57,26,1,0,0,0,0,0,,Translated
29,繭,あれ？　あれは繁に……え！？, , ,Mayu,"Hmm? Hey, Shig, bro, izzat you? ...Wait...",,,마유,어라? 저건 시게 오...... 어!?,,,繭,咦？　那個人是繁……咦！？,,,1,68,8,1,0,0,0,0,0,,Translated
30,繭,えぇ？　なんで岸沼くんと腕組んで歩いてるの？,……うそ！, ,Mayu,Whaaat?! Why are you and Kishinuma walking arm in,arm?! It... It can't be...!,,마유,어어? 왜 키시누마 군이랑 팔짱을 끼고 걷는 거야?,...... 거짓말!,,繭,咦？　為什麼跟岸沼同學勾著手臂走路？,……不會吧！,,1,69,8,1,0,0,0,0,0,,Translated
31,繭,……見なかったことにしよう……！, , ,Mayu,"I didn't see a thing, I swear!",,,마유,안 본 걸로 하자......!,,,繭,……當作沒看到好了……！,,,1,70,8,1,0,0,0,0,0,,Translated
32,森繁,痛い！　足を打った！, , ,Morishige,OWW!! What the hell was that?!,,,모리시게,아야! 발을 부딪혔어!,,,森繁,好痛！　撞到腳了！,,,1,250,8,1,0,0,0,0,0,,Translated
33,良樹,よく足元見ろよ！, , ,Yoshiki,"Watch your step, dumbass.",,,요시키,발밑 좀 잘 보고 걸어!,,,良樹,好好看路啊！,,,1,70,26,1,0,0,0,0,0,,Translated
34,森繁,お前が目となれ！, , ,Morishige,"You're my eyes, remember?!",,,모리시게,네가 눈이 되란 말야!,,,森繁,你就是我的眼睛啊！,,,1,251,8,1,0,0,0,0,0,,Translated
35,良樹,文句多いんだよ！, , ,Yoshiki,You sure do complain a lot!,,,요시키,참 불만도 많네!,,,良樹,意見也太多了吧！,,,1,71,26,1,0,0,0,0,0,,Translated
