Index,JP_Name,JP_Page1,JP_Page2,JP_Page3,EN2_Name,EN2_Page1,EN2_Page2,EN2_Page3,KO_Name,KO_Page1,KO_Page2,KO_Page3,TC_Name,TC_Page1,TC_Page2,TC_Page3,NameFlag,VoiceNo_low,VoiceNo_high,Timing,VoiceAutoPage,TextSpeed,Button,AutoPage,ExtVoice,Translator_Notes,Status
10,山瀬千早（やませ　ちはや）,武蔵川女子中学校１年生。演劇部員。,演劇部仲間で「幸せのサチコさん」を行い,天神小学校に飛ばされてしまった。,Chihaya Yamase,A seventh-grader at Musashigawa Girls' Middle School,and a prominent member of its drama club. Performed,Sachiko Ever After with her fellow club members.,야마세 치하야,무사시가와 여자중학교 1학년. 연극부원.,연극부 동료와 「행복을 부르는 사치코씨」를 하다가,텐진초등학교에 오게 된다.,山瀬千早,武藏川女子中學校一年級生。話劇社成員。,與話劇社夥伴一起進行了「幸福的サチコ小姐」，,被傳送到了天神小學校。,1,0,0,1,0,0,0,0,0,,Translated
11,,った。,,,,った。,,,,った。,,,,了。,,,-1,0,0,1,0,0,0,0,0,,Translated
12,山瀬千早（やませ　ちはや）,小笠原 奈那とは親友。,臆病な性格で、天神小学校の極限状態の中,３人で必死に生き延びようとする。,Chihaya Yamase,"Best friends with Nana Ogasawara. Possesses a timid,","almost cowardly personality, depending entirely on",her friends to help her through this experience.,야마세 치하야,오가사와라 나나와 친구.,"겁이 많은 성격으로, 텐진초의 극한 상태에 놓이면서도",셋이서 필사적으로 살아남고자 한다.,山瀬千早,與小笠原奈那是好友。,個性膽小，在天神小學校的極限狀態中,與兩人拼命試圖活下去。,1,0,0,1,0,0,0,0,0,,Translated
13,,,,,,,,,,,,,,,,,-1,0,0,1,0,0,0,0,0,,Translated
14,天戸屋成（あまとや　なり）,武蔵川女子中学校１年生。演劇部員。,演劇部仲間で「幸せのサチコさん」を行い,天神小学校に飛ばされてしまった。,Nari Amatoya,A seventh-grader at Musashigawa Girls' Middle School,and a prominent member of its drama club. Performed,Sachiko Ever After with her fellow club members.,아마토야 나리,무사시가와 여자중학교 1학년. 연극부원.,연극부 동료와 「행복을 부르는 사치코씨」를 하다가,텐진초등학교에 오게 된다.,天戸屋成,武藏川女子中學校一年級生。話劇社成員。,與話劇社夥伴一起進行了「幸福的サチコ小姐」，,被傳送到了天神小學校。,1,0,0,1,0,0,0,0,0,,Translated
15,,った。,,,,った。,,,,った。,,,,了。,,,-1,0,0,1,0,0,0,0,0,,Translated
16,天戸屋成（あまとや　なり）,小笠原 奈那とは幼馴染。,本音を隠さず言葉に出すタイプだが、,友達思いで芯の強い性格。,Nari Amatoya,A childhood friend of Nana Ogasawara's who doesn't,"make any effort to hide her true feelings, unkind or",no -- though she cares very deeply for her friends.,아마토야 나리,오가사와라 나나와는 소꿉친구.,본심을 숨기지 않고 말로 내뱉는 타입이지만,친구를 생각하고 심지가 강한 성격.,天戸屋成,與小笠原奈那是青梅竹馬。,雖然是會毫不隱瞞地說出真心話的類型，,但很重視朋友，個性堅強。,1,0,0,1,0,0,0,0,0,,Translated
17,山本美月（やまもと　みつき）,白檀高等学校２年生。生徒会書記。,刻命裕也たちクラスメイトと共に,天神小学校へ飛ばされる。,Mitsuki Yamamoto,An eleventh-grader at Byakudan Senior High School.,Student council clerk. Went to Heavenly Host Ele-,mentary with Yuuya Kizami and her other classmates.,야마모토 미츠키,뱌쿠단 고등학교 2학년. 학생회 서기.,키자미 유야 등 친구들과 함께,텐진초등학교에 오게 된다.,山本美月,白檀高等學校二年級生。學生會書記。,與刻命裕也等同學一起,被傳送到天神小學校。,1,0,0,1,0,0,0,0,0,,Translated
18,山本美月（やまもと　みつき）,ヨシカズの襲撃や、仲間とはぐれてしまった,ショックにより、哲志たちと会う頃には,正気を保つ事が出来なくなっていた。,Mitsuki Yamamoto,Due to the shock of Yoshikazu's attack and being,"separated from her group, she had difficulty hang-",ing on to her sanity by the time she met Satoshi.,야마모토 미츠키,"요시카즈의 습격과, 동료들과 떨어지게 된","충격으로 인해, 사토시 일행과 만났을 땐",제정신을 유지할 수 없는 상태였다.,山本美月,由於ヨシカズ襲擊的衝擊以及與同伴走散，,與哲志等人見面時,已經無法保持理智了。,1,0,0,1,0,0,0,0,0,,Translated
19,,くなっていた。,,,,くなっていた。,,,,くなっていた。,,,,了。,,,-1,0,0,1,0,0,0,0,0,,Translated
20,,棚の中には、ホルマリン漬けにされた,蛙の標本が入っています……, ,,A lone frog soaking in formalin sits upon the top,"shelf, eagerly awaiting dissection.",,,수납장 안에는 포르말린에 담긴,개구리 표본이 들어 있습니다......,,,櫃子裡放著浸泡在福馬林中的,青蛙標本……,,0,0,0,1,0,0,0,0,0,,Translated
21,刻命裕也（きざみ　ゆうや）,白檀高等学校２年生。,大川智寛、黒崎健介たちと共に,天神小学校へ飛ばされる。,Yuuya Kizami,An eleventh-grader at Byakudan Senior High School.,Was transported to Heavenly Host Elementary with,"Tomohiro Ohkawa, Kensuke Kurosaki and the others.",키자미 유야,뱌쿠단 고등학교 2학년.,"오오카와 토모히로, 쿠로사키 켄스케와 함께",텐진초등학교에 오게 된다.,刻命裕也,白檀高等學校二年級生。,與大川智寛、黒崎健介等人一起,被傳送到天神小學校。,1,0,0,1,0,0,0,0,0,,Translated
22,刻命裕也（きざみ　ゆうや）,天神小学校へ来た当初は脱出を目指すも,様々な出来事から、次第に天神小学校の,狂気に飲み込まれていく。,Yuuya Kizami,Joined his classmates in searching for a way out,"at first, but was steadily consumed by the school's",madness as time went on.,키자미 유야,텐진초등학교에 온 당초에는 탈출을 도모하지만,"여러 사건으로 인해, 차츰 텐진초등학교의",광기에 먹히게 된다.,刻命裕也,剛來到天神小學校時本來想逃出去，,但經歷各種事件後，逐漸被天神小學校的,瘋狂所吞噬。,1,0,0,1,0,0,0,0,0,,Translated
23,,,,,,,,,,,,,,,,,-1,0,0,1,0,0,0,0,0,,Translated
24,小笠原奈那（おがさわら　なな）,武蔵川女子中学校１年生。演劇部員。,演劇部仲間で「幸せのサチコさん」を行い,天神小学校に飛ばされてしまった。,Nana Ogasawara,A seventh-grader at Musashigawa Girls' Middle School,and a prominent member of its drama club. Performed,Sachiko Ever After with her fellow club members.,오가사와라 나나,무사시가와 여자중학교 1학년. 연극부원.,연극부 동료와 함께 「행복을 부르는 사치코씨」를 하다,텐진초등학교에 오게 된다.,小笠原奈那,武藏川女子中學校一年級生。話劇社成員。,與話劇社夥伴一起進行了「幸福的サチコ小姐」，,被傳送到了天神小學校。,1,0,0,1,0,0,0,0,0,,Translated
25,,しまった。,,,,しまった。,,,,しまった。,,,,了。,,,-1,0,0,1,0,0,0,0,0,,Translated
26,小笠原奈那（おがさわら　なな）,山瀬千早、天戸屋成と共に,その他の演劇部員を探すために,あてもなく天神小学校をさまよう。,Nana Ogasawara,Joined forces with Chihaya Yamase and Nari Amatoya,in a vain search through the halls of Heavenly Host,for her other missing classmates.,오가사와라 나나,"야마세 치하야, 아마토야 나리와 함께",다른 연극부원을 찾기 위해,정처 없이 텐진초등학교를 헤맨다.,小笠原奈那,與山瀬千早、天戸屋成一起，,為了尋找其他話劇社成員，,漫無目的地在天神小學校中徘徊。,1,0,0,1,0,0,0,0,0,,Translated
27,黒崎健介（くろさき　けんすけ）,白檀高等学校２年生。,刻命裕也たちクラスメイトと共に,天神小学校へ飛ばされる。,Kensuke Kurosaki,An eleventh-grader at Byakudan Senior High School.,Went to Heavenly Host Elementary with Yuuya Kizami,and his other classmates.,쿠로사키 켄스케,뱌쿠단 고등학교 2학년.,키자미 유야 등 친구들과 함께,텐진초등학교에 오게 된다.,黒崎健介,白檀高等學校二年級生。,與刻命裕也等同學一起,被傳送到天神小學校。,1,0,0,1,0,0,0,0,0,,Translated
28,黒崎健介（くろさき　けんすけ）,刻命裕也の幼馴染。,しかし、刻命と再会した時には,彼はすでに、狂気に飲み込まれていた。,Kensuke Kurosaki,"A childhood friend of Yuuya Kizami's, though Kizami",has already lost his mind by the time the two of,them reunite.,쿠로사키 켄스케,키자미 유야의 소꿉친구.,그러나 키자미와 재회했을 때,그는 이미 광기에 물든 후였다.,黒崎健介,刻命裕也的青梅竹馬。,然而，當他與刻命重逢時，,刻命已經被瘋狂吞噬了。,1,0,0,1,0,0,0,0,0,,Translated
29,,棚の中には、ホルマリン漬けにされた,蛙の標本が入っています……, ,,A lone frog soaking in formalin sits upon the top,"shelf, eagerly awaiting dissection.",,,수납장 안에는 포르말린에 담긴,개구리 표본이 들어 있습니다......,,,櫃子裡放著浸泡在福馬林中的,青蛙標本……,,0,0,0,1,0,0,0,0,0,,Translated
30,田久地将五（たぐち　しょうご）,鬼碑忌コウの助手であり、カメラマン。,鬼碑忌と共に天神小学校に向かうが,調査中に、はぐれてしまう。,Shougo Taguchi,A skilled cameraman who works as Kou Kibiki's,"assistant. Came to Heavenly Host with his boss,",but the two of them quickly got separated.,타구치 쇼고,키비키 코우의 조수이자 카메라맨.,키비키와 함께 텐진초등학교로 향하지만,조사 중 서로 떨어지게 된다.,田久地将五,鬼碑忌コウ的助手兼攝影師。,與鬼碑忌一起前往天神小學校，,但在調查中走散了。,1,0,0,1,0,0,0,0,0,,Translated
31,,,,,,,,,,,,,,,,,-1,0,0,1,0,0,0,0,0,,Translated
32,田久地将五（たぐち　しょうご）,鬼碑忌の死を知った後、カメラマンとしての,自分の使命を最後まで貫く事を,鬼碑忌や七星に誓う。,Shougo Taguchi,"After learning of Kibiki and Naho's deaths, he swore",to them both that he'd perform his duties as camera-,"man to the bitter end, no matter what.",타구치 쇼고,"키비키의 죽음을 알게 된 후, 카메라맨으로서",자신의 사명을 끝까지 관철할 것을,키비키와 나호에게 맹세한다.,田久地将五,得知鬼碑忌的死訊後，,發誓要作為攝影師,將使命貫徹到底。,1,0,0,1,0,0,0,0,0,,Translated
33,,,,,,,,,,,,,,,,,-1,0,0,1,0,0,0,0,0,,Translated
34,,■キャラクター紹介, , ,,[Character Introductions],,,,■ 캐릭터 소개,,,,■角色介紹,,,0,0,0,1,0,0,0,0,0,,Translated
35,,　部屋にいる対象に向いて調べると、,　そのキャラクターの詳細を知ることが出来ます。, ,,Use the eye to interact with any character and,learn more about them.,,,"대상을 향해 버튼을 누르면, 그 캐릭터의",자세한 사항을 알 수 있습니다.,,,　面向房間中的對象進行調查，,就能了解該角色的詳細資訊。,,0,0,0,1,0,0,0,0,0,,Translated
36,,　キャラクター紹介を終了する際は、,　青い火の玉に話しかけて下さい。, ,,"When you're done, exit through the door on the",southeast side of the room to resume play.,,,캐릭터 소개를 종료하고 싶을 때에는,파란 도깨비불에게 말을 걸어보세요.,,,　結束角色介紹時，,請與藍色火球交談。,,0,0,0,1,0,0,0,0,0,,Translated
37,持田哲志（もちだ　さとし）,１７歳。如月学園高等部の二年生で、本編の主人公。,臆病で小心者だが、妹や友達想いのとても優しい,性質を持つ。,Satoshi Mochida,A 17-year-old student in Kisaragi Academy Senior,"High class 2-9. Fairly average, but popular. Known",for being both kind and cowardly in equal measure.,모치다 사토시,"17세. 키사라기 학원 고등부 2학년으로, 본편의 주인공.","겁이 많고 소심하지만, 여동생과 친구들을 생각해주는",매우 자상한 성격을 지녔다.,持田哲志,17歲。如月學園高中部二年級，本篇主角。,雖然膽小怕事，但非常重視妹妹和朋友，,個性溫柔。,1,0,0,1,0,0,0,0,0,,Translated
38,,持つ。,,,,持つ。,,,,持つ。,,,,。,,,-1,0,0,1,0,0,0,0,0,,Translated
39,持田哲志（もちだ　さとし）,周囲を惹き付ける性格も手助けし、,クラス内ではいつも自然とリーダーシップを,とっている事が多いが,Satoshi Mochida,"Despite his timidness, he's very personable and","open, which complements his general sensitivity",toward others to make him a natural leader.,모치다 사토시,주위 사람들을 끌어들이는 성격 덕분에,자연스럽게 리더십을,발휘하기도 하지만,持田哲志,加上吸引周圍人群的性格，,在班上總是自然而然地,擔任領導角色，,1,0,0,1,0,0,0,0,0,,Translated
40,,,,,,,,,,,,,,,,,-1,0,0,1,0,0,0,0,0,,Translated
41,持田哲志（もちだ　さとし）,女子陣で同じくリーダーになりがちの直美には、,いつも頭が上がらない。, ,Satoshi Mochida,The one person ever to challenge that leadership,"is Naomi -- who is, consequently, the only person to",whom Satoshi regularly defers judgment.,모치다 사토시,이와 비슷하게 여자들 사이에서 리더인 나오미에게는,언제나 고개를 숙일 뿐이다.,,持田哲志,對於同樣在女生中容易成為領導者的直美，,總是抬不起頭來。,,1,0,0,1,0,0,0,0,0,,Translated
42,岸沼良樹（きしぬま　よしき）,１７歳。２年９組の哲志のクラスメート。,少しひねくれた性格でよく皮肉を言ったりするが、,その実、中身は自分に素直な正直者である。,Yoshiki Kishinuma,A 17-year-old student in Kisaragi High class 2-9.,"Often regarded as sarcastic and cynical, but as far","as he's concerned, he's just being honest.",키시누마 요시키,17세. 2학년 9반 사토시의 친구.,조금 삐뚤어진 성격으로 자주 비꼬는 말을,"내뱉기도 하지만, 내면은 자신에게 솔직한 성격이다.",岸沼良樹,17歲。2年9班哲志的同班同學。,雖然性格有些乖僻，經常說諷刺話，,但實際上是個對自己誠實的老實人。,1,0,0,1,0,0,0,0,0,,Translated
43,,は自分に素直な正直者である。,,,,は自分に素直な正直者である。,,,,は自分に素直な正直者である。,,,,是對自己誠實的老實人。,,,-1,0,0,1,0,0,0,0,0,,Translated
44,岸沼良樹（きしぬま　よしき）,クラスのイベントには殆ど参加しないが、,哲志やあゆみが参加しているものには、こっそりと,一緒に参加している。,Yoshiki Kishinuma,"Although generally not one to participate in events,",his fondness for Satoshi and Ayumi means he'll make,an exception now and again if either is involved.,키시누마 요시키,학교 행사에는 거의 참여하지 않지만,사토시나 아유미가 있는 행사에는,슬쩍 참가하기도 한다.,岸沼良樹,雖然幾乎不參加班級活動，,但對於哲志或あゆみ參加的活動，,會偷偷一起參加。,1,0,0,1,0,0,0,0,0,,Translated
45,,ている。,,,,ている。,,,,ている。,,,,。,,,-1,0,0,1,0,0,0,0,0,,Translated
46,岸沼良樹（きしぬま　よしき）,家庭の事情により現在一人暮らしをしており、,アルバイトをしながら安アパートより通学している。, ,Yoshiki Kishinuma,"With intense drama at home, Yoshiki currently works",part-time after school to afford rent on a small,"apartment, where he lives alone.",키시누마 요시키,집안 사정으로 인해 아르바이트를 하며,값싼 아파트에 혼자 살고 있다.,,岸沼良樹,由於家庭因素目前獨自生活，,一邊打工一邊從便宜的公寓上學。,,1,0,0,1,0,0,0,0,0,,Translated
47,,,,,,,,,,,,,,,,,-1,0,0,1,0,0,0,0,0,,Translated
48,篠崎あゆみ（しのざき　あゆみ）,１７歳。哲志達のクラスの委員長。,人を怖がらせる事が大好きで、高い頻度で,怪談話を仕入れて来る。,Ayumi Shinozaki,The 17-year-old appointed representative of Kisaragi,High class 2-9. Often subjects her classmates to,"ghost stories, and revels in hearing them scream.",시노자키 아유미,17세. 사토시와 같은 반의 반장.,다른 사람을 겁주는 것을 좋아하고,자주 괴담을 들려주곤 한다.,篠崎あゆみ,17歲。哲志他們班上的班長。,非常喜歡嚇人，,經常帶來恐怖故事。,1,0,0,1,0,0,0,0,0,,Translated
49,,,,,,,,,,,,,,,,,-1,0,0,1,0,0,0,0,0,,Translated
50,篠崎あゆみ（しのざき　あゆみ）,カバンの中には、常に怪談用のろうそくや,ホラーグッズが入っているとのウワサも。, ,Ayumi Shinozaki,It's generally believed that she carries candles and,"other 'horror goods' with her at all times, just in",case an opportunity presents itself to use them.,시노자키 아유미,가방 안에는 항상 괴담용 양초와,호러 굿즈가 있다는 소문이 들려온다.,,篠崎あゆみ,據說書包裡總是放著,講恐怖故事用的蠟燭和恐怖周邊商品。,,1,0,0,1,0,0,0,0,0,,Translated
51,篠崎あゆみ（しのざき　あゆみ）,しかし、これは無意識に、内面に棲む臆病な自分を,隠す為の裏返しのような行為のようで, ,Ayumi Shinozaki,"In truth, however, Ayumi wears this reputation as","a mask to hide her own fear of the unknown, which",rivals even Satoshi's in its intensity.,시노자키 아유미,하지만 이것은 무의식적으로 내면에 잠든,겁이 많은 자신을 숨기기 위한 행위로,,篠崎あゆみ,但這似乎是無意識中，,為了隱藏內心膽小的自己,而表現出的反向行為。,1,0,0,1,0,0,0,0,0,,Translated
52,篠崎あゆみ（しのざき　あゆみ）,実際に恐ろしい目に遭うと足がすくんで動けなくなる、,極度の臆病性の一面も持っている。, ,Ayumi Shinozaki,"When faced with any truly scary situation, her knees",give out and panic sets in. Only her personal pride,can break her out of this fear-induced state.,시노자키 아유미,막상 무서운 상황이 닥치면 겁을 먹고 굳어 버리는,겁쟁이 같은 일면도 가지고 있다.,,篠崎あゆみ,實際上遇到可怕的事情時,會雙腿發軟無法動彈，,也有極度膽小的一面。,1,0,0,1,0,0,0,0,0,,Translated
53,,棚の中には、ホルマリン漬けにされた,蛙の標本が入っています……, ,,A lone frog soaking in formalin sits upon the top,"shelf, eagerly awaiting dissection.",,,수납장 안에는 포르말린에 잠긴,개구리 표본이 들어 있습니다......,,,櫃子裡放著浸泡在福馬林中的,青蛙標本……,,0,0,0,1,0,0,0,0,0,,Translated
54,森繁朔太郎（もりしげ　さくたろう）,１６歳。哲志のクラスメートで、演劇部に所属。,繭とは中等部から同じ部で活動しており、,兄妹のような関係になっている。,Sakutaro Morishige,A 16-year-old student in Kisaragi High class 2-9.,He's been in theater club with Mayu since middle,"school, and developed a real closeness with her.",모리시게 사쿠타로,16세. 사토시의 친구. 연극부 소속.,마유와는 중학교 때부터 같은 부에서 활동했고,남매 같은 관계다.,森繁朔太郎,16歲。哲志的同班同學，話劇社成員。,和繭從中學開始就在同一個社團活動，,關係如同兄妹一般。,1,0,0,1,0,0,0,0,0,,Translated
55,,うな関係になっている。,,,,うな関係になっている。,,,,うな関係になっている。,,,,的關係。,,,-1,0,0,1,0,0,0,0,0,,Translated
56,森繁朔太郎（もりしげ　さくたろう）,演劇に関しては強い情熱を持っているが、,他人とコミュニケーションをとる事を煩わしいと,考えており、どんな場にいても孤立している事が多い。,Sakutaro Morishige,He finds socializing with anyone else to be more,"trouble than it's worth, however, so he typically",regards his other classmates with indifference.,모리시게 사쿠타로,연극에 관해 강한 정열을 품고 있지만,타인과의 커뮤니케이션을 번거롭게 생각해서,어떤 장소에 있든 고립되는 경우가 많다.,森繁朔太郎,對戲劇有強烈的熱情，,但認為與他人溝通很麻煩，,無論在什麼場合都經常孤立。,1,0,0,1,0,0,0,0,0,,Translated
57,,り、どんな場にいても孤立している事が多い。,,,,り、どんな場にいても孤立している事が多い。,,,,り、どんな場にいても孤立している事が多い。,,,,在什麼場合都經常孤立。,,,-1,0,0,1,0,0,0,0,0,,Translated
58,森繁朔太郎（もりしげ　さくたろう）,祖父につけてもらった名前を大事にしており、,いつも冷静沈着に振舞っているが、,名前をからかわれると本気でキレる。,Sakutaro Morishige,"Takes great pride in his family heritage, and reacts",violently if anyone makes fun of his name. The only,exception is the nickname Mayu's given him: 'Shig.',모리시게 사쿠타로,할아버지가 지어 준 이름을 소중하게 여기고,언제나 냉정 침착하게 행동하지만,이름을 가지고 놀리면 화를 낸다.,森繁朔太郎,很重視祖父為自己取的名字，,平時總是冷靜沉著，,但如果被取笑名字就會真的生氣。,1,0,0,1,0,0,0,0,0,,Translated
59,,ると本気でキレる。,,,,ると本気でキレる。,,,,ると本気でキレる。,,,,會真的生氣。,,,-1,0,0,1,0,0,0,0,0,,Translated
60,鈴本繭（すずもと　まゆ）,１６歳。哲志達のクラスメートで演劇部に所属。,発育不全気味の小さな体だが、活発で明るく、高等部の,１年生～３年生まで如月学園全校にファンがいる。,Mayu Suzumoto,A 16-year-old student in Kisaragi High class 2-9.,"Somehow looks much tinier than she actually is, but",possesses a big heart and a bright personality.,스즈모토 마유,16세. 사토시와 같은 반으로 연극부에 소속.,"조금 덜 자란 것 같은 작은 몸이지만, 활발하고",밝은 성격으로 고등부 1~3학년을 통틀어 많은,鈴本繭,16歲。哲志他們的同班同學，話劇社成員。,雖然身材嬌小略顯發育不全，但活潑開朗，,從高中一年級到三年級全校都有粉絲。,1,0,0,1,0,0,0,0,0,,Translated
61,,～３年生まで如月学園全校にファンがいる。,,,,～３年生まで如月学園全校にファンがいる。,,,,～３年生まで如月学園全校にファンがいる。,,,,到三年級如月學園全校都有粉絲。,,,-1,0,0,1,0,0,0,0,0,,Translated
62,鈴本繭（すずもと　まゆ）,誰とでも分け隔てなく心を開いて飛び込んでゆく,天真爛漫な性格から、男子にも女子にも人気が高い。, ,Mayu Suzumoto,"Accepts anyone and everyone with open arms, never","playing favorites, which has earned her nearly",universal regard amongst her fellow students.,스즈모토 마유,팬을 가지고 있다. 누구와도 허물없이 지내는,"천진난만한 성격으로, 남녀 모두에게 인기가 많다.",,鈴本繭,對任何人都能敞開心扉、天真爛漫的性格，,在男生和女生中都很受歡迎。,,1,0,0,1,0,0,0,0,0,,Translated
63,,,,,,,,,,,,,,,,,-1,0,0,1,0,0,0,0,0,,Translated
64,鈴本繭（すずもと　まゆ）,家庭の事情により突然転校が決まってしまい、,ショックを受けているようだ。, ,Mayu Suzumoto,"Unfortunately, due to familial circumstances, this",was Mayu's last day at Kisaragi High. She'll be,"moving shortly, and transferring to a new school.",스즈모토 마유,집안 사정으로 인해 갑자기 전학을 가게 되어,충격을 받은 모양이다.,,鈴本繭,由於家庭因素突然決定轉學，,似乎受到很大的打擊。,,1,0,0,1,0,0,0,0,0,,Translated
65,,何の変哲もない机だ。,特に異質な箇所はなさそうだ……,,,"It's a fairly plain, unremarkable desk. There's",nothing about it that's particularly noteworthy.,,,그냥 평범한 책상이다.,딱히 이상한 점은 안 보인다......,,,是普通的桌子。,沒有特別異常的地方……,,0,0,0,0,0,0,0,0,0,,Translated
66,中嶋直美（なかしま　なおみ）,１６歳。哲志とは中等部からの縁。中一の時から,今までずっと同じクラスになっており、,「その顔、うんざりです」が挨拶のようになっている。,Naomi Nakashima,"A 16-year-old student in Kisaragi High class 2-9,",and a classmate of Satoshi's since junior high.,"Frequently greets Satoshi with, 'Oh, not YOU again!'",나카시마 나오미,16세. 사토시와는 중학교 때부터의 인연.,중1부터 지금까지 줄곧 같은 반으로,"「그 면상, 지긋지긋해」가 일상적인 인사다.",中嶋直美,16歲。和哲志從中學就認識。,從中一開始到現在一直都是同班，,「看到那張臉就煩」成了問候語。,1,0,0,1,0,0,0,0,0,,Translated
67,,りです」が挨拶のようになっている。,,,,りです」が挨拶のようになっている。,,,,りです」が挨拶のようになっている。,,,,成了問候語。,,,-1,0,0,1,0,0,0,0,0,,Translated
68,中嶋直美（なかしま　なおみ）,数年前に父親が他界し、母と娘二人で支え合いながら,日々明るく暮らしている。, ,Naomi Nakashima,"Having lost her father a few years back, Naomi and",her mother now depend on one another for moral,"support. Still, she remains optimistic and cheerful.",나카시마 나오미,아버지는 몇 년 전에 타계. 어머니와 딸 둘이,서로 의지하며 밝은 매일을 보내고 있다.,,中嶋直美,幾年前父親去世，,和母親兩人互相扶持，每天開朗地生活著。,,1,0,0,1,0,0,0,0,0,,Translated
